accel,Walk,Stand,Run,Descend Stairs
0.219439381,1,0,0,0
0.033128397,1,0,0,0
0.262151503,1,0,0,0
0.199387154,1,0,0,0
0.195233079,1,0,0,0
0.206822347,1,0,0,0
0.251620394,1,0,0,0
0.093117205,1,0,0,0
0.262576949,1,0,0,0
0.184229068,1,0,0,0
0.339568427,1,0,0,0
0.213107505,1,0,0,0
0.126192823,1,0,0,0
0.207598625,1,0,0,0
0.111698281,1,0,0,0
0.219968498,1,0,0,0
0.402859623,1,0,0,0
0.129058637,1,0,0,0
0.073871769,1,0,0,0
0.196433053,1,0,0,0
0.222719088,1,0,0,0
0.122657525,1,0,0,0
0.419278063,1,0,0,0
0.20245815,1,0,0,0
0.175719847,1,0,0,0
0.089483588,1,0,0,0
0.119932748,1,0,0,0
0.274602857,1,0,0,0
0.258107286,1,0,0,0
0.242328642,1,0,0,0
0.27825206,1,0,0,0
0.305336085,1,0,0,0
0.421306946,1,0,0,0
0.11259881,1,0,0,0
0.130805229,1,0,0,0
0.229822287,1,0,0,0
0.140956477,1,0,0,0
0.327793111,1,0,0,0
0.439563935,1,0,0,0
0.115632665,1,0,0,0
0.113911301,1,0,0,0
0.290405773,1,0,0,0
0.307604106,1,0,0,0
0.383843362,1,0,0,0
0.213557443,1,0,0,0
0.214563927,1,0,0,0
0.18055263,1,0,0,0
0.244513132,1,0,0,0
0.103174027,1,0,0,0
0.206254041,1,0,0,0
0.070070075,1,0,0,0
0.120207114,1,0,0,0
0.220199522,1,0,0,0
0.361514347,1,0,0,0
0.089047832,1,0,0,0
0.105249973,1,0,0,0
0.072320932,1,0,0,0
0.182776339,1,0,0,0
0.078054726,1,0,0,0
0.461644981,1,0,0,0
0.236667088,1,0,0,0
0.084896308,1,0,0,0
0.206447974,1,0,0,0
0.225898917,1,0,0,0
0.113065415,1,0,0,0
0.379204125,1,0,0,0
0.284609145,1,0,0,0
0.087152946,1,0,0,0
0.11733507,1,0,0,0
0.155926495,1,0,0,0
0.302364088,1,0,0,0
0.216402423,1,0,0,0
0.096215427,1,0,0,0
0.224704543,1,0,0,0
0.253597064,1,0,0,0
0.287874294,1,0,0,0
0.131882434,1,0,0,0
0.097930069,1,0,0,0
0.137411214,1,0,0,0
0.194705747,1,0,0,0
0.201969633,1,0,0,0
0.400189467,1,0,0,0
0.145607759,1,0,0,0
0.228588062,1,0,0,0
0.112651422,1,0,0,0
0.337344646,1,0,0,0
0.22861933,1,0,0,0
0.177130485,1,0,0,0
0.168503838,1,0,0,0
0.073623778,1,0,0,0
0.263868174,1,0,0,0
0.249855598,1,0,0,0
0.279231491,1,0,0,0
0.231310577,1,0,0,0
0.220974222,1,0,0,0
0.196017227,1,0,0,0
0.341647942,1,0,0,0
0.369907373,1,0,0,0
0.077750577,1,0,0,0
0.127286897,1,0,0,0
0.104765841,1,0,0,0
0.14459287,1,0,0,0
0.46805449,1,0,0,0
0.280173324,1,0,0,0
0.197427975,1,0,0,0
0.144195079,1,0,0,0
0.401633947,1,0,0,0
0.059665268,1,0,0,0
0.230496375,1,0,0,0
0.181706245,1,0,0,0
0.050036519,1,0,0,0
0.09619025,1,0,0,0
0.057989599,1,0,0,0
0.349008031,1,0,0,0
0.106332412,1,0,0,0
0.131040991,1,0,0,0
0.13129677,1,0,0,0
0.299409098,1,0,0,0
0.198675518,1,0,0,0
0.224444169,1,0,0,0
0.199405767,1,0,0,0
0.071658761,1,0,0,0
0.089039507,1,0,0,0
0.235238923,1,0,0,0
0.3179747,1,0,0,0
0.165839349,1,0,0,0
0.183255347,1,0,0,0
0.146357092,1,0,0,0
0.317103713,1,0,0,0
0.125553081,1,0,0,0
0.191026223,1,0,0,0
0.185032668,1,0,0,0
0.103909295,1,0,0,0
0.063233493,1,0,0,0
0.178231586,1,0,0,0
0.299984637,1,0,0,0
0.208191419,1,0,0,0
0.111673503,1,0,0,0
0.135298491,1,0,0,0
0.280982525,1,0,0,0
0.407495431,1,0,0,0
0.267278986,1,0,0,0
0.170788482,1,0,0,0
0.11737876,1,0,0,0
0.1714432,1,0,0,0
0.155124945,1,0,0,0
0.434713982,1,0,0,0
0.177115734,1,0,0,0
0.170925207,1,0,0,0
0.213409748,1,0,0,0
0.134449307,1,0,0,0
0.202860383,1,0,0,0
0.161631864,1,0,0,0
0.147863551,1,0,0,0
0.08539359,1,0,0,0
0.282782401,1,0,0,0
0.125050297,1,0,0,0
0.153973649,1,0,0,0
0.114371383,1,0,0,0
0.243547791,1,0,0,0
0.154074283,1,0,0,0
0.344975607,1,0,0,0
0.171302866,1,0,0,0
0.12153337,1,0,0,0
0.090931724,1,0,0,0
0.151865052,1,0,0,0
0.272708224,1,0,0,0
0.425265861,1,0,0,0
0.129219883,1,0,0,0
0.214847765,1,0,0,0
0.144067771,1,0,0,0
0.407443781,1,0,0,0
0.201907598,1,0,0,0
0.258260417,1,0,0,0
0.185915782,1,0,0,0
0.163084707,1,0,0,0
0.191886287,1,0,0,0
0.284874107,1,0,0,0
0.31865486,1,0,0,0
0.166327816,1,0,0,0
0.129900054,1,0,0,0
0.093806874,1,0,0,0
0.324536672,1,0,0,0
0.217798105,1,0,0,0
0.085502184,1,0,0,0
0.235346808,1,0,0,0
0.105659266,1,0,0,0
0.065567975,1,0,0,0
0.413288599,1,0,0,0
0.225129499,1,0,0,0
0.150126875,1,0,0,0
0.179379688,1,0,0,0
0.266876556,1,0,0,0
0.114922783,1,0,0,0
0.295176467,1,0,0,0
0.17986087,1,0,0,0
0.039288634,1,0,0,0
0.156917553,1,0,0,0
0.124289426,1,0,0,0
0.272518195,1,0,0,0
0.147932214,1,0,0,0
0.147096,1,0,0,0
0.242414926,1,0,0,0
0.212409339,1,0,0,0
0.296992225,1,0,0,0
0.058025623,1,0,0,0
0.105100652,1,0,0,0
0.092461472,1,0,0,0
0.132034621,1,0,0,0
0.390689304,1,0,0,0
0.286016726,1,0,0,0
0.142866448,1,0,0,0
0.126618441,1,0,0,0
0.383615289,1,0,0,0
0.114922875,1,0,0,0
0.501208183,1,0,0,0
0.163231184,1,0,0,0
0.136285084,1,0,0,0
0.119630136,1,0,0,0
0.261621288,1,0,0,0
0.238646406,1,0,0,0
0.247776906,1,0,0,0
0.151081576,1,0,0,0
0.19548464,1,0,0,0
0.248645878,1,0,0,0
0.376179656,1,0,0,0
0.097259667,1,0,0,0
0.211479567,1,0,0,0
0.144914342,1,0,0,0
0.170171079,1,0,0,0
0.299983511,1,0,0,0
0.30416007,1,0,0,0
0.109143346,1,0,0,0
0.099915077,1,0,0,0
0.150679938,1,0,0,0
0.276041243,1,0,0,0
0.30509033,1,0,0,0
0.086575286,1,0,0,0
0.225667706,1,0,0,0
0.090729093,1,0,0,0
0.274206388,1,0,0,0
0.140339195,1,0,0,0
0.277656151,1,0,0,0
0.150498043,1,0,0,0
0.135502579,1,0,0,0
0.185725203,1,0,0,0
0.393169835,1,0,0,0
0.40960494,1,0,0,0
0.071182116,1,0,0,0
0.142521022,1,0,0,0
0.149068931,1,0,0,0
0.263923524,1,0,0,0
0.462559796,1,0,0,0
0.224785764,1,0,0,0
0.093721128,1,0,0,0
0.161817615,1,0,0,0
0.28218808,1,0,0,0
0.171184843,1,0,0,0
0.311637116,1,0,0,0
0.130288303,1,0,0,0
0.197488085,1,0,0,0
0.15778045,1,0,0,0
0.284354339,1,0,0,0
0.33544973,1,0,0,0
0.128238304,1,0,0,0
0.178823848,1,0,0,0
0.214206741,1,0,0,0
0.206603494,1,0,0,0
0.385650668,1,0,0,0
0.149354464,1,0,0,0
0.177065012,1,0,0,0
0.227127963,1,0,0,0
0.120354511,1,0,0,0
0.268180677,1,0,0,0
0.276664746,1,0,0,0
0.089805344,1,0,0,0
0.058380403,1,0,0,0
0.238501744,1,0,0,0
0.231928229,1,0,0,0
0.202123892,1,0,0,0
0.191903975,1,0,0,0
0.097294742,1,0,0,0
0.207714608,1,0,0,0
0.130518697,1,0,0,0
0.163910299,1,0,0,0
0.132240397,1,0,0,0
0.28428846,1,0,0,0
0.126823464,1,0,0,0
0.168997484,1,0,0,0
0.266050835,1,0,0,0
0.119016579,1,0,0,0
0.138476799,1,0,0,0
0.053582816,1,0,0,0
0.156895416,1,0,0,0
0.342545417,1,0,0,0
0.308305055,1,0,0,0
0.142677028,1,0,0,0
0.064462183,1,0,0,0
0.347971096,1,0,0,0
0.184610612,1,0,0,0
0.276451038,1,0,0,0
0.220493289,1,0,0,0
0.046735745,1,0,0,0
0.089366607,1,0,0,0
0.12529844,1,0,0,0
0.30004288,1,0,0,0
0.218172301,1,0,0,0
0.118611553,1,0,0,0
0.255782602,1,0,0,0
0.370072324,1,0,0,0
0.224571015,1,0,0,0
0.127458581,1,0,0,0
0.184708586,1,0,0,0
0.160848574,1,0,0,0
0.109330392,1,0,0,0
0.162571688,1,0,0,0
0.474589495,1,0,0,0
0.172234499,1,0,0,0
0.165964035,1,0,0,0
0.189889083,1,0,0,0
0.325010762,1,0,0,0
0.292847445,1,0,0,0
0.217530229,1,0,0,0
0.20681807,1,0,0,0
0.077705805,1,0,0,0
0.146897954,1,0,0,0
0.197163373,1,0,0,0
0.390367345,1,0,0,0
0.119427676,1,0,0,0
0.145922417,1,0,0,0
0.189632975,1,0,0,0
0.291751953,1,0,0,0
0.204323892,1,0,0,0
0.104188722,1,0,0,0
0.31751376,1,0,0,0
0.125540608,1,0,0,0
0.28504932,1,0,0,0
0.368582999,1,0,0,0
0.208969251,1,0,0,0
0.112509517,1,0,0,0
0.215481093,1,0,0,0
0.28436025,1,0,0,0
0.309514431,1,0,0,0
0.167822409,1,0,0,0
0.310957889,1,0,0,0
0.165065401,1,0,0,0
0.110077626,1,0,0,0
0.109557995,1,0,0,0
0.291530196,1,0,0,0
0.23320088,1,0,0,0
0.133619423,1,0,0,0
0.119700803,1,0,0,0
0.267097675,1,0,0,0
0.423536779,1,0,0,0
0.09044845,1,0,0,0
0.128850415,1,0,0,0
0.043864787,1,0,0,0
0.152412901,1,0,0,0
0.116468288,1,0,0,0
0.252758404,1,0,0,0
0.119831871,1,0,0,0
0.225419403,1,0,0,0
0.160921847,1,0,0,0
0.12790031,1,0,0,0
0.379667823,1,0,0,0
0.182935668,1,0,0,0
0.210300682,1,0,0,0
0.143087851,1,0,0,0
0.172179994,1,0,0,0
0.271452948,1,0,0,0
0.142774171,1,0,0,0
0.155964365,1,0,0,0
0.192462322,1,0,0,0
0.265973647,1,0,0,0
0.242896281,1,0,0,0
0.353764101,1,0,0,0
0.174964904,1,0,0,0
0.088613088,1,0,0,0
0.243498354,1,0,0,0
0.086392209,1,0,0,0
0.419878012,1,0,0,0
0.268029919,1,0,0,0
0.089310703,1,0,0,0
0.124432758,1,0,0,0
0.177885737,1,0,0,0
0.260029459,1,0,0,0
0.379426191,1,0,0,0
0.181495332,1,0,0,0
0.139662171,1,0,0,0
0.042162177,1,0,0,0
0.08591648,1,0,0,0
0.297609287,1,0,0,0
0.142494353,1,0,0,0
0.092228213,1,0,0,0
0.199637024,1,0,0,0
0.278552047,1,0,0,0
0.267408907,1,0,0,0
0.140023376,1,0,0,0
0.124653475,1,0,0,0
0.278272089,1,0,0,0
0.260610895,1,0,0,0
0.367067142,1,0,0,0
0.359601893,1,0,0,0
0.116871136,1,0,0,0
0.100897634,1,0,0,0
0.122463887,1,0,0,0
0.273873461,1,0,0,0
0.305538666,1,0,0,0
0.094284507,1,0,0,0
0.137702782,1,0,0,0
0.104240836,1,0,0,0
0.108085852,1,0,0,0
0.124538672,1,0,0,0
0.230854786,1,0,0,0
0.079890658,1,0,0,0
0.105882106,1,0,0,0
0.131015723,1,0,0,0
0.176723252,1,0,0,0
0.29617953,1,0,0,0
0.13389012,1,0,0,0
0.151798035,1,0,0,0
0.214117487,1,0,0,0
0.167713513,1,0,0,0
0.395079796,1,0,0,0
0.149665006,1,0,0,0
0.090456251,1,0,0,0
0.151498906,1,0,0,0
0.184340064,1,0,0,0
0.252084887,1,0,0,0
0.264371063,1,0,0,0
0.263083139,1,0,0,0
0.134189647,1,0,0,0
0.137215545,1,0,0,0
0.134322872,1,0,0,0
0.168937519,1,0,0,0
0.175761647,1,0,0,0
0.04845007,1,0,0,0
0.294215898,1,0,0,0
0.102138596,1,0,0,0
0.2733029,1,0,0,0
0.206429604,1,0,0,0
0.099993786,1,0,0,0
0.162738882,1,0,0,0
0.137756733,1,0,0,0
0.116662614,1,0,0,0
0.135659556,1,0,0,0
0.190401258,1,0,0,0
0.065759494,1,0,0,0
0.048116944,1,0,0,0
0.151079914,1,0,0,0
0.156886267,1,0,0,0
0.156750161,1,0,0,0
0.097109721,1,0,0,0
0.191858717,1,0,0,0
0.176736948,1,0,0,0
0.145583429,1,0,0,0
0.217383679,1,0,0,0
0.128615944,1,0,0,0
0.127380027,1,0,0,0
0.16537327,1,0,0,0
0.119753063,1,0,0,0
0.142204723,1,0,0,0
0.148293441,1,0,0,0
0.028928862,1,0,0,0
0.090726394,1,0,0,0
0.14853577,1,0,0,0
0.076346142,1,0,0,0
0.073154199,1,0,0,0
0.058928693,1,0,0,0
0.05418489,1,0,0,0
0.093661684,1,0,0,0
0.084084413,1,0,0,0
0.059678172,1,0,0,0
0.062688166,1,0,0,0
0.06672165,1,0,0,0
0.074123259,1,0,0,0
0.06265253,1,0,0,0
0.059288363,1,0,0,0
0.046407138,1,0,0,0
0.089645915,1,0,0,0
0.065784039,1,0,0,0
0.045438392,1,0,0,0
0.096635664,1,0,0,0
0.06853411,1,0,0,0
0.049493445,1,0,0,0
0.037724585,1,0,0,0
0.035068108,1,0,0,0
0.047791075,1,0,0,0
0.034780854,1,0,0,0
0.031958364,1,0,0,0
0.0287799,0,1,0,0
0.029147886,0,1,0,0
0.02475969,0,1,0,0
0.028617229,0,1,0,0
0.05261324,0,1,0,0
0.033047437,0,1,0,0
0.062726364,0,1,0,0
0.034812731,0,1,0,0
0.049462148,0,1,0,0
0.050631618,0,1,0,0
0.023768103,0,1,0,0
0.029804526,0,1,0,0
0.016198498,0,1,0,0
0.023265516,0,1,0,0
0.02898375,0,1,0,0
0.012779647,0,1,0,0
0.019044764,0,1,0,0
0.035376728,0,1,0,0
0.023151795,0,1,0,0
0.01897978,0,1,0,0
0.034842874,0,1,0,0
0.017564902,0,1,0,0
0.02979455,0,1,0,0
0.032139318,0,1,0,0
0.028778998,0,1,0,0
0.029190029,0,1,0,0
0.0548934,0,1,0,0
0.037747661,0,1,0,0
0.020558061,0,1,0,0
0.01180864,0,1,0,0
0.013232808,0,1,0,0
0.025737994,0,1,0,0
0.032027062,0,1,0,0
0.044572102,0,1,0,0
0.015835605,0,1,0,0
0.058997013,0,1,0,0
0.061507523,0,1,0,0
0.020586751,0,1,0,0
0.019042641,0,1,0,0
0.009306994,0,1,0,0
0.014301819,0,1,0,0
0.020437478,0,1,0,0
0.022160211,0,1,0,0
0.053922472,0,1,0,0
0.009425048,0,1,0,0
0.021858486,0,1,0,0
0.015883229,0,1,0,0
0.009913399,0,1,0,0
0.032927264,0,1,0,0
0.015670313,0,1,0,0
0.008077832,0,1,0,0
0.027178711,0,1,0,0
0.016346571,0,1,0,0
0.014211775,0,1,0,0
0.006673599,0,1,0,0
0.020273251,0,1,0,0
0.01457598,0,1,0,0
0.017996483,0,1,0,0
0.016801623,0,1,0,0
0.024956061,0,1,0,0
0.007677759,0,1,0,0
0.00830297,0,1,0,0
0.018639964,0,1,0,0
0.013263831,0,1,0,0
0.007709193,0,1,0,0
0.022296532,0,1,0,0
0.021046676,0,1,0,0
0.017737258,0,1,0,0
0.014675007,0,1,0,0
0.026464846,0,1,0,0
0.021670937,0,1,0,0
0.023297634,0,1,0,0
0.015268235,0,1,0,0
0.024607271,0,1,0,0
0.010282178,0,1,0,0
0.006562114,0,1,0,0
0.013247163,0,1,0,0
0.027706515,0,1,0,0
0.022506708,0,1,0,0
0.033701114,0,1,0,0
0.024454021,0,1,0,0
0.017124892,0,1,0,0
0.018502054,0,1,0,0
0.026968048,0,1,0,0
0.01950688,0,1,0,0
0.019133571,0,1,0,0
0.016182791,0,1,0,0
0.004763807,0,1,0,0
0.005592774,0,1,0,0
0.029238175,0,1,0,0
0.023547169,0,1,0,0
0.017218657,0,1,0,0
0.033229133,0,1,0,0
0.015023468,0,1,0,0
0.008019377,0,1,0,0
0.014812993,0,1,0,0
0.016109396,0,1,0,0
0.025481139,0,1,0,0
0.014359587,0,1,0,0
0.006640001,0,1,0,0
0.010754703,0,1,0,0
0.00409336,0,1,0,0
0.030078916,0,1,0,0
0.020352953,0,1,0,0
0.030639282,0,1,0,0
0.011170108,0,1,0,0
0.003066924,0,1,0,0
0.020050853,0,1,0,0
0.012221869,0,1,0,0
0.024867347,0,1,0,0
0.012635769,0,1,0,0
0.016339627,0,1,0,0
0.012653992,0,1,0,0
0.009505883,0,1,0,0
0.034876316,0,1,0,0
0.006654717,0,1,0,0
0.012715962,0,1,0,0
0.017623882,0,1,0,0
0.019861868,0,1,0,0
0.025437572,0,1,0,0
0.011331917,0,1,0,0
0.012743475,0,1,0,0
0.011380732,0,1,0,0
0.01542966,0,1,0,0
0.01981182,0,1,0,0
0.007328333,0,1,0,0
0.046908075,0,1,0,0
0.012946834,0,1,0,0
0.055510554,0,1,0,0
0.030019431,0,1,0,0
0.01754025,0,1,0,0
0.017519866,0,1,0,0
0.013219598,0,1,0,0
0.013797165,0,1,0,0
0.028113005,0,1,0,0
0.016379729,0,1,0,0
0.016683741,0,1,0,0
0.026143621,0,1,0,0
0.029459752,0,1,0,0
0.024231152,0,1,0,0
0.005259698,0,1,0,0
0.011880119,0,1,0,0
0.027663109,0,1,0,0
0.014573526,0,1,0,0
0.017949064,0,1,0,0
0.00827791,0,1,0,0
0.005432076,0,1,0,0
0.034147812,0,1,0,0
0.033258732,0,1,0,0
0.00703837,0,1,0,0
0.034725788,0,1,0,0
0.006156814,0,1,0,0
0.017176085,0,1,0,0
0.013672131,0,1,0,0
0.019489762,0,1,0,0
0.015442651,0,1,0,0
0.015569382,0,1,0,0
0.014254889,0,1,0,0
0.010422709,0,1,0,0
0.018677605,0,1,0,0
0.015200391,0,1,0,0
0.020667815,0,1,0,0
0.045800421,0,1,0,0
0.017563652,0,1,0,0
0.026280322,0,1,0,0
0.029614792,0,1,0,0
0.006794969,0,1,0,0
0.026704093,0,1,0,0
0.01441969,0,1,0,0
0.02158327,0,1,0,0
0.024230802,0,1,0,0
0.008452031,0,1,0,0
0.009977038,0,1,0,0
0.033435449,0,1,0,0
0.027726049,0,1,0,0
0.014122951,0,1,0,0
0.04041267,0,1,0,0
0.053981744,0,1,0,0
0.08280583,0,1,0,0
0.110812441,0,1,0,0
0.115325543,0,1,0,0
0.066142493,0,1,0,0
0.042788333,0,1,0,0
0.050392921,0,1,0,0
0.092478481,0,1,0,0
0.06663152,0,1,0,0
0.093600434,0,1,0,0
0.049600502,0,1,0,0
0.078333219,0,1,0,0
0.122569219,1,0,0,0
0.047170641,1,0,0,0
0.150190462,1,0,0,0
0.139460178,1,0,0,0
0.089119878,1,0,0,0
0.027506384,1,0,0,0
0.03049048,1,0,0,0
0.06746143,1,0,0,0
0.042341352,1,0,0,0
0.02698719,1,0,0,0
0.029523564,1,0,0,0
0.052364306,1,0,0,0
0.010972293,1,0,0,0
0.047789159,1,0,0,0
0.030800362,1,0,0,0
0.056957245,1,0,0,0
0.060488773,1,0,0,0
0.092704537,1,0,0,0
0.110625572,1,0,0,0
0.179232649,1,0,0,0
0.106569052,1,0,0,0
0.027640857,1,0,0,0
0.05956088,1,0,0,0
0.036580666,1,0,0,0
0.076227878,1,0,0,0
0.054894853,1,0,0,0
0.093872418,1,0,0,0
0.083398706,1,0,0,0
0.090528928,1,0,0,0
0.040036422,1,0,0,0
0.015740137,1,0,0,0
0.038412312,1,0,0,0
0.058917267,1,0,0,0
0.044393353,1,0,0,0
0.045316296,1,0,0,0
0.047746256,1,0,0,0
0.055256498,1,0,0,0
0.056882767,1,0,0,0
0.05916189,1,0,0,0
0.039260781,1,0,0,0
0.054265482,1,0,0,0
0.082648229,1,0,0,0
0.088547662,1,0,0,0
0.116795524,1,0,0,0
0.163118936,1,0,0,0
0.069293492,1,0,0,0
0.064319974,1,0,0,0
0.060205053,1,0,0,0
0.099565681,1,0,0,0
0.169627022,1,0,0,0
0.193150045,1,0,0,0
0.101075091,1,0,0,0
0.122345382,1,0,0,0
0.052651579,1,0,0,0
0.057592803,1,0,0,0
0.082004131,1,0,0,0
0.056123676,1,0,0,0
0.038060258,1,0,0,0
0.069888663,1,0,0,0
0.08023059,1,0,0,0
0.077647328,1,0,0,0
0.088134529,1,0,0,0
0.022256756,1,0,0,0
0.034368507,1,0,0,0
0.036724502,1,0,0,0
0.034477407,1,0,0,0
0.03137153,1,0,0,0
0.019180014,1,0,0,0
0.020081811,1,0,0,0
0.032146273,1,0,0,0
0.033745245,1,0,0,0
0.009520345,1,0,0,0
0.023201296,1,0,0,0
0.015212208,1,0,0,0
0.028601195,1,0,0,0
0.022933381,1,0,0,0
0.025123896,1,0,0,0
0.031678855,1,0,0,0
0.008446302,1,0,0,0
0.007198228,1,0,0,0
0.027368217,1,0,0,0
0.021764804,1,0,0,0
0.020575328,1,0,0,0
0.022839357,1,0,0,0
0.024621571,1,0,0,0
0.009416209,1,0,0,0
0.032583325,1,0,0,0
0.013890932,1,0,0,0
0.027102411,1,0,0,0
0.04474349,1,0,0,0
0.029098478,1,0,0,0
0.01575329,1,0,0,0
0.003616758,1,0,0,0
0.025310817,1,0,0,0
0.020732388,1,0,0,0
0.021003764,1,0,0,0
0.014416209,1,0,0,0
0.027149425,1,0,0,0
0.020085281,1,0,0,0
0.011124727,1,0,0,0
0.030554226,1,0,0,0
0.020045785,1,0,0,0
0.02584309,1,0,0,0
0.016586076,1,0,0,0
0.020486773,1,0,0,0
0.02850527,1,0,0,0
0.027216141,1,0,0,0
0.0120849,1,0,0,0
0.016248092,1,0,0,0
0.012455769,1,0,0,0
0.019523955,1,0,0,0
0.013930123,1,0,0,0
0.021717287,1,0,0,0
0.019533578,1,0,0,0
0.032382191,1,0,0,0
0.014203962,1,0,0,0
0.016616628,1,0,0,0
0.041856803,1,0,0,0
0.026083568,1,0,0,0
0.011531768,1,0,0,0
0.008108612,1,0,0,0
0.010238619,1,0,0,0
0.01301693,1,0,0,0
0.037295352,1,0,0,0
0.035912181,1,0,0,0
0.013278418,1,0,0,0
0.01707314,1,0,0,0
0.011528782,1,0,0,0
0.008437532,1,0,0,0
0.019598934,1,0,0,0
0.009716267,1,0,0,0
0.045950286,1,0,0,0
0.010841665,1,0,0,0
0.029164474,1,0,0,0
0.010258959,1,0,0,0
0.019168937,1,0,0,0
0.021499528,1,0,0,0
0.025713331,1,0,0,0
0.044026929,1,0,0,0
0.089807669,1,0,0,0
0.001705644,1,0,0,0
0.037254376,1,0,0,0
0.011308295,1,0,0,0
0.016459385,1,0,0,0
0.007801762,1,0,0,0
0.020573089,1,0,0,0
0.025688165,1,0,0,0
0.022674579,1,0,0,0
0.023055555,1,0,0,0
0.04853711,1,0,0,0
0.036107823,1,0,0,0
0.004890094,1,0,0,0
0.044980161,1,0,0,0
0.01852489,1,0,0,0
0.026765472,1,0,0,0
0.019752976,1,0,0,0
0.021451774,1,0,0,0
0.02905614,1,0,0,0
0.035099836,1,0,0,0
0.028570307,1,0,0,0
0.021728209,1,0,0,0
0.037501822,1,0,0,0
0.064055753,0,1,0,0
0.025120432,0,1,0,0
0.107604906,0,1,0,0
0.113057035,0,1,0,0
0.053267636,0,1,0,0
0.043092305,0,1,0,0
0.118042194,0,1,0,0
0.057470747,0,1,0,0
0.053998557,0,1,0,0
0.082344502,0,1,0,0
0.123734075,0,1,0,0
0.155186026,0,1,0,0
0.160581864,0,1,0,0
0.126701471,0,1,0,0
0.138159769,0,1,0,0
0.129851266,0,1,0,0
0.154159609,0,1,0,0
0.127673275,0,1,0,0
0.122751674,0,1,0,0
0.187919434,0,1,0,0
0.224618479,0,1,0,0
0.226693276,0,1,0,0
0.212437138,0,1,0,0
0.155293655,0,1,0,0
0.060439408,0,1,0,0
0.159043418,0,1,0,0
0.158447001,0,1,0,0
0.275570073,0,1,0,0
0.281961411,0,1,0,0
0.11184142,0,1,0,0
0.060239502,0,1,0,0
0.290724593,0,1,0,0
0.299401493,0,1,0,0
0.23009301,0,1,0,0
0.202731234,0,1,0,0
0.148801837,0,1,0,0
0.155631836,0,1,0,0
0.165466643,0,1,0,0
0.212521104,0,1,0,0
0.306876701,0,1,0,0
0.054141649,0,1,0,0
0.100262296,0,1,0,0
0.100605646,0,1,0,0
0.352605427,0,1,0,0
0.014830538,0,1,0,0
0.228496317,0,1,0,0
0.184972088,0,1,0,0
0.222237768,0,1,0,0
0.053699631,0,1,0,0
0.162494813,0,1,0,0
0.09370552,0,1,0,0
0.315966152,0,1,0,0
0.084850686,0,1,0,0
0.099445821,0,1,0,0
0.255358638,0,1,0,0
0.316642221,0,1,0,0
0.318724666,0,1,0,0
0.172108476,0,1,0,0
0.302515672,0,1,0,0
0.111767998,0,1,0,0
0.358637663,0,1,0,0
0.18890625,0,1,0,0
0.145042056,0,1,0,0
0.111904748,0,1,0,0
0.185779576,0,1,0,0
0.252068573,0,1,0,0
0.541668906,0,1,0,0
0.247057154,0,1,0,0
0.072490242,0,1,0,0
0.080555071,0,1,0,0
0.212156969,0,1,0,0
0.271006689,0,1,0,0
0.279673841,0,1,0,0
0.317421982,0,1,0,0
0.200325236,0,1,0,0
0.238841296,0,1,0,0
0.395573964,0,1,0,0
0.129195094,0,1,0,0
0.161984211,0,1,0,0
0.106060417,0,1,0,0
0.134922843,0,1,0,0
0.271116534,0,1,0,0
0.319047286,0,1,0,0
0.293334815,0,1,0,0
0.146989837,0,1,0,0
0.24960929,0,1,0,0
0.108034763,0,1,0,0
0.374210296,0,1,0,0
0.256015367,0,1,0,0
0.039611891,0,1,0,0
0.018738579,0,1,0,0
0.067959169,0,1,0,0
0.225353264,0,1,0,0
0.112512031,0,1,0,0
0.202618088,0,1,0,0
0.162632504,0,1,0,0
0.168186444,0,1,0,0
0.249633798,0,1,0,0
0.255072828,0,1,0,0
0.153489276,0,1,0,0
0.042698438,0,1,0,0
0.19193429,0,1,0,0
0.232165,0,1,0,0
0.147605159,0,1,0,0
0.06347921,0,1,0,0
0.088573716,0,1,0,0
0.180586602,0,1,0,0
0.196417325,0,1,0,0
0.393048607,0,1,0,0
0.194206075,0,1,0,0
0.178872921,0,1,0,0
0.050820172,0,1,0,0
0.173504465,0,1,0,0
0.255840775,0,1,0,0
0.274042496,0,1,0,0
0.108767058,0,1,0,0
0.22047241,0,1,0,0
0.288916461,0,1,0,0
0.30617618,0,1,0,0
0.17502543,0,1,0,0
0.102849008,0,1,0,0
0.123289809,0,1,0,0
0.05534783,0,1,0,0
0.294005196,0,1,0,0
0.438911157,0,1,0,0
0.274874464,0,1,0,0
0.192016403,0,1,0,0
0.331992016,0,1,0,0
0.192164583,0,1,0,0
0.385387218,0,1,0,0
0.213750478,0,1,0,0
0.115835451,0,1,0,0
0.101062753,0,1,0,0
0.353665979,0,1,0,0
0.37554266,0,1,0,0
0.376592763,0,1,0,0
0.26137316,0,1,0,0
0.259189849,0,1,0,0
0.301432278,0,1,0,0
0.44480693,0,1,0,0
0.143633879,0,1,0,0
0.13639759,0,1,0,0
0.077353015,0,1,0,0
0.094955507,0,1,0,0
0.325781849,0,1,0,0
0.407665757,0,1,0,0
0.170136322,0,1,0,0
0.140902364,0,1,0,0
0.209113892,0,1,0,0
0.107354171,0,1,0,0
0.360984268,0,1,0,0
0.192862398,0,1,0,0
0.09461613,0,1,0,0
0.038089222,0,1,0,0
0.192100851,0,1,0,0
0.200910451,0,1,0,0
0.296468204,0,1,0,0
