timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1481988810.47,0.062322,0.163214,-0.494410,-0.149529,0.423194,-0.052543,0.061454,-0.162490,-0.984795,0.014718,-0.048264,-0.042442,-5.744898,-21.624592,-38.783447,,,,,,
1481988810.52,0.061944,0.152708,-0.493517,0.044094,-0.016064,0.073528,0.061184,-0.152115,-0.986467,0.020726,-0.009445,-0.104323,-5.770109,-21.259296,-38.981163,,,,,,
1481988810.57,0.061899,0.158035,-0.489296,-0.010685,-0.125851,0.099989,0.061088,-0.157378,-0.985647,-0.011680,0.001357,-0.014231,-5.816491,-21.442299,-38.873886,,,,,,
1481988810.62,0.053035,0.158557,-0.485685,0.061834,0.005798,0.010619,0.052345,-0.157893,-0.986068,-0.034355,0.000499,-0.013978,-6.050725,-21.410732,-38.855526,,,,,,
1481988810.67,0.053397,0.160706,-0.485234,0.081674,0.034640,0.021075,0.052684,-0.160015,-0.985708,-0.009898,-0.018483,-0.003138,-6.261441,-21.463469,-38.792995,,,,,,
1481988810.71,0.052356,0.164596,-0.483437,0.026761,-0.019466,0.050888,0.051625,-0.163853,-0.985133,-0.000523,-0.018733,-0.012624,-6.301579,-21.562201,-38.731701,,,,,,
1481988810.76,0.052640,0.170115,-0.478492,0.143316,0.129357,0.122190,0.051856,-0.169296,-0.984200,-0.000266,0.011261,-0.029960,-6.358721,-21.834452,-38.569496,,,,,,
1481988810.81,0.056691,0.181033,-0.475629,0.110272,0.056135,0.031458,0.055735,-0.180045,-0.982078,-0.015040,-0.015679,0.020698,-6.244326,-22.115650,-38.427711,,,,,,
1481988810.86,0.053207,0.182251,-0.474367,-0.039172,-0.010280,0.015544,0.052301,-0.181244,-0.982046,0.020056,-0.031220,0.025915,-6.439187,-22.247150,-38.319496,,,,,,
1481988810.91,0.055015,0.180461,-0.471973,-0.026907,0.046452,0.031979,0.054094,-0.179483,-0.982273,-0.012895,-0.011496,0.001483,-6.413012,-22.157301,-38.375904,,,,,,
1481988810.95,0.056255,0.179316,-0.471306,-0.006825,0.035448,0.012527,0.055323,-0.178357,-0.982409,0.003530,-0.007587,-0.038999,-6.406010,-22.130795,-38.392365,,,,,,
1481988811.00,0.057203,0.180128,-0.470196,-0.003140,0.047500,0.018444,0.056247,-0.179155,-0.982212,-0.014728,-0.006788,-0.002972,-6.362255,-22.124989,-38.402988,,,,,,
1481988811.05,0.054324,0.179079,-0.470150,-0.040100,-0.053704,-0.027572,0.053429,-0.178123,-0.982557,-0.000847,-0.015343,-0.020175,-6.438439,-22.074409,-38.419392,,,,,,
1481988811.10,0.053825,0.181028,-0.470117,0.045566,0.030126,0.014320,0.052920,-0.180041,-0.982235,-0.002917,-0.013303,0.010021,-6.476870,-22.101360,-38.397430,,,,,,
1481988811.15,0.052522,0.180655,-0.469611,0.018296,0.053527,-0.028786,0.051644,-0.179674,-0.982370,-0.007714,0.001116,-0.023978,-6.510179,-22.165161,-38.355000,,,,,,
1481988811.19,0.057522,0.188242,-0.473838,0.425436,0.131530,-0.164130,0.056475,-0.187132,-0.980710,0.010694,0.044005,-0.106021,-6.339698,-22.368748,-38.265259,,,,,,
1481988811.24,0.079149,0.237243,-0.492555,1.173156,0.395724,-0.392382,0.076852,-0.235024,-0.968947,-0.000237,-0.009605,0.165281,-5.820743,-23.387627,-37.734871,,,,,,
1481988811.29,0.073853,0.248373,-0.509843,-0.253586,-0.609165,-0.236616,0.071521,-0.245827,-0.966672,0.003384,-0.031807,-0.031803,-4.970395,-25.061619,-36.769459,,,,,,
1481988811.34,0.053733,0.246161,-0.518988,0.064121,-0.211776,-0.095513,0.052088,-0.243683,-0.968455,0.009619,-0.055542,-0.020223,-5.675491,-24.917835,-36.765106,,,,,,
1481988811.39,0.048862,0.248718,-0.518083,0.019481,-0.101745,0.048960,0.047340,-0.246162,-0.968072,-0.015419,0.003608,-0.014869,-6.000974,-25.051296,-36.622448,,,,,,
1481988811.43,0.042553,0.247743,-0.515773,0.009608,0.016030,-0.020076,0.041241,-0.245217,-0.968591,-0.012570,0.004647,-0.029349,-6.298285,-24.998062,-36.608894,,,,,,
1481988811.48,0.041568,0.247634,-0.516058,-0.039057,-0.082986,0.025518,0.040288,-0.245111,-0.968658,0.007991,-0.016120,0.026687,-6.304487,-25.007294,-36.601524,,,,,,
1481988811.53,0.040045,0.248153,-0.513575,0.004551,-0.087048,0.037039,0.038808,-0.245614,-0.968591,-0.027638,0.025491,-0.037101,-6.396258,-24.999126,-36.591179,,,,,,
1481988811.58,0.039093,0.250114,-0.515541,0.007345,-0.066243,-0.029295,0.037867,-0.247514,-0.968144,0.034414,-0.012709,-0.024089,-6.441090,-25.053722,-36.545944,,,,,,
1481988811.63,0.034614,0.249495,-0.514921,-0.007974,-0.055445,0.034635,0.033535,-0.246915,-0.968457,-0.006252,-0.007632,-0.048740,-6.523458,-25.089817,-36.506550,,,,,,
1481988811.67,0.031235,0.250757,-0.513485,0.019355,-0.052132,0.054748,0.030253,-0.248138,-0.968252,0.022070,-0.012986,0.003637,-6.681227,-25.076607,-36.487091,,,,,,
1481988811.72,0.029552,0.250561,-0.509896,-0.080583,-0.029529,0.076327,0.028625,-0.247947,-0.968351,-0.001555,-0.001199,-0.000582,-6.843632,-25.076344,-36.457161,,,,,,
1481988811.77,0.026603,0.246628,-0.506517,0.006894,-0.036248,0.046399,0.025795,-0.244135,-0.969398,-0.008614,0.003077,-0.069619,-7.002623,-24.889458,-36.554905,,,,,,
1481988811.82,0.022878,0.249787,-0.504021,0.086718,-0.061210,0.056373,0.022166,-0.247198,-0.968711,-0.013819,-0.009074,0.061348,-7.172333,-24.969719,-36.467159,,,,,,
1481988811.87,0.023216,0.249046,-0.501013,-0.083121,-0.028323,0.083575,0.022498,-0.246479,-0.968887,-0.000510,-0.002544,0.002685,-7.207981,-24.953445,-36.471268,,,,,,
1481988811.91,0.020837,0.246083,-0.498539,-0.035452,-0.012790,0.023940,0.020208,-0.243607,-0.969664,0.007639,-0.016403,0.007078,-7.335468,-24.829315,-36.530518,,,,,,
1481988811.96,0.024064,0.242051,-0.496005,-0.143572,0.191271,0.103752,0.023360,-0.239694,-0.970567,0.002107,-0.013403,0.069780,-7.338704,-24.732029,-36.595806,,,,,,
1481988812.01,0.030068,0.227067,-0.491566,-0.488340,0.032365,0.031680,0.029291,-0.225121,-0.973890,0.042852,-0.013526,-0.102205,-7.184398,-24.425060,-36.831829,,,,,,
1481988812.06,0.029834,0.218537,-0.488353,0.095219,0.109509,0.030197,0.029120,-0.216802,-0.975781,-0.031165,0.014287,-0.079257,-7.170050,-23.696352,-37.307587,,,,,,
1481988812.11,0.030292,0.219771,-0.490402,0.019812,0.046398,-0.074507,0.029559,-0.218006,-0.975500,0.010968,-0.018948,0.008047,-7.123682,-23.769569,-37.269875,,,,,,
1481988812.15,0.032063,0.219935,-0.490382,-0.056745,-0.042996,0.054438,0.031285,-0.218166,-0.975410,-0.003148,-0.004963,0.022331,-7.023994,-23.795582,-37.272194,,,,,,
1481988812.20,0.032055,0.218016,-0.489821,-0.020267,-0.044317,-0.003778,0.031291,-0.216293,-0.975827,0.025350,-0.018204,-0.004947,-7.038389,-23.710552,-37.323631,,,,,,
1481988812.25,0.032217,0.217917,-0.488993,0.013085,0.049735,0.019448,0.031450,-0.216196,-0.975843,0.005446,-0.002356,0.005766,-7.070834,-23.693468,-37.328346,,,,,,
1481988812.30,0.035803,0.218202,-0.488916,-0.045451,0.090332,-0.013729,0.034947,-0.216475,-0.975663,0.006420,-0.007021,-0.004043,-6.980425,-23.719921,-37.328564,,,,,,
1481988812.35,0.036009,0.214956,-0.487513,-0.058054,0.038206,0.033613,0.035173,-0.213304,-0.976353,-0.002152,-0.005415,0.000889,-6.927295,-23.570951,-37.432678,,,,,,
1481988812.39,0.035601,0.212837,-0.486462,0.012099,0.052347,-0.032307,0.034791,-0.211234,-0.976816,-0.000977,-0.003900,-0.021780,-6.931531,-23.504208,-37.473843,,,,,,
1481988812.44,0.037892,0.213668,-0.487026,-0.061718,0.001908,0.033830,0.037022,-0.212046,-0.976558,0.011761,-0.018652,-0.010563,-6.895208,-23.493711,-37.487122,,,,,,
1481988812.49,0.036167,0.212473,-0.486018,-0.031553,0.015142,-0.015952,0.035346,-0.210878,-0.976873,0.009866,-0.014433,-0.018107,-6.958350,-23.450600,-37.502445,,,,,,
1481988812.54,0.036872,0.210902,-0.486462,-0.004165,0.031838,-0.012754,0.036047,-0.209342,-0.977178,0.011683,-0.012429,-0.031581,-6.946032,-23.401886,-37.535145,,,,,,
1481988812.59,0.041098,0.214591,-0.486591,0.005681,-0.025333,0.037943,0.040144,-0.212948,-0.976238,0.004412,-0.010868,0.010571,-6.807415,-23.481411,-37.510864,,,,,,
1481988812.63,0.041232,0.214243,-0.485269,0.000721,0.028085,0.010070,0.040278,-0.212608,-0.976307,-0.004160,0.002723,-0.011440,-6.766538,-23.546028,-37.477745,,,,,,
1481988812.68,0.042640,0.214153,-0.485501,-0.014140,0.001617,0.000746,0.041654,-0.212520,-0.976268,0.005343,-0.006565,-0.015995,-6.716115,-23.526974,-37.498775,,,,,,
1481988812.73,0.041900,0.213777,-0.485246,-0.006634,-0.014198,0.003136,0.040935,-0.212152,-0.976379,-0.002879,-0.004980,0.003860,-6.733481,-23.502354,-37.511097,,,,,,
1481988812.78,0.041764,0.212023,-0.486275,-0.051386,0.054211,-0.054412,0.040817,-0.210438,-0.976755,-0.000015,-0.003689,-0.020132,-6.730385,-23.469925,-37.531952,,,,,,
1481988812.83,0.042795,0.209991,-0.488392,-0.015027,-0.056322,-0.044711,0.041842,-0.208451,-0.977137,0.006116,-0.001754,-0.019750,-6.664034,-23.402710,-37.585724,,,,,,
1481988812.87,0.042615,0.209892,-0.489023,-0.047819,-0.021128,0.012097,0.041667,-0.208355,-0.977165,-0.002482,-0.007405,-0.011360,-6.656641,-23.386314,-37.597237,,,,,,
1481988812.92,0.044544,0.210561,-0.490386,0.039669,0.010965,-0.036067,0.043546,-0.209009,-0.976944,0.011447,-0.000403,-0.012573,-6.632418,-23.396330,-37.595287,,,,,,
1481988812.97,0.046530,0.212083,-0.491770,0.010883,-0.015524,-0.005500,0.045471,-0.210497,-0.976536,0.007004,-0.007932,0.033757,-6.516504,-23.471338,-37.568790,,,,,,
1481988813.02,0.047263,0.208828,-0.491664,-0.074044,0.032441,-0.003482,0.046219,-0.207313,-0.977182,0.002732,-0.003655,-0.018225,-6.451542,-23.395546,-37.627235,,,,,,
1481988813.07,0.049070,0.207195,-0.492580,0.008459,0.011230,-0.030874,0.048002,-0.205715,-0.977434,0.007983,-0.006626,-0.021956,-6.371743,-23.333683,-37.679211,,,,,,
1481988813.11,0.050318,0.207490,-0.493794,-0.054014,-0.039221,0.012254,0.049218,-0.206005,-0.977312,0.034171,-0.023655,-0.003507,-6.350031,-23.315533,-37.694107,,,,,,
1481988813.16,0.049453,0.205313,-0.491832,-0.024295,0.012501,0.032111,0.048395,-0.203874,-0.977800,0.001059,-0.007826,-0.017134,-6.349851,-23.255939,-37.730938,,,,,,
1481988813.21,0.049377,0.205202,-0.490467,-0.001824,0.009890,0.029441,0.048321,-0.203765,-0.977827,-0.000165,-0.002580,-0.003298,-6.368927,-23.236732,-37.739552,,,,,,
1481988813.26,0.048536,0.202628,-0.489089,-0.081570,-0.029360,0.030601,0.047524,-0.201244,-0.978388,-0.013024,0.006084,-0.016440,-6.388930,-23.212685,-37.750969,,,,,,
1481988813.31,0.047730,0.200717,-0.489128,-0.016457,-0.000654,-0.030514,0.046754,-0.199372,-0.978808,-0.009126,-0.003341,-0.006437,-6.435255,-23.069824,-37.830589,,,,,,
1481988813.35,0.049742,0.200670,-0.491350,-0.021380,0.018839,-0.051008,0.048724,-0.199326,-0.978721,0.025922,-0.019455,0.011512,-6.376518,-23.059860,-37.846607,,,,,,
1481988813.40,0.049488,0.197851,-0.490857,-0.094076,-0.023212,0.035539,0.048503,-0.196563,-0.979291,0.008519,-0.015778,-0.005084,-6.363475,-22.955479,-37.912201,,,,,,
1481988813.45,0.049061,0.195340,-0.489284,-0.049184,0.004268,0.026437,0.048108,-0.194100,-0.979801,-0.005369,-0.002983,-0.027858,-6.384666,-22.861767,-37.965225,,,,,,
1481988813.50,0.049318,0.194890,-0.488636,0.004464,-0.001049,0.025805,0.048365,-0.193659,-0.979876,0.002050,-0.011327,-0.033994,-6.389677,-22.824957,-37.986526,,,,,,
1481988813.55,0.049123,0.195243,-0.487915,-0.008030,0.030574,0.017384,0.048171,-0.194005,-0.979817,0.013765,-0.006709,-0.031352,-6.451691,-22.819973,-37.979038,,,,,,
1481988813.59,0.047894,0.195414,-0.486165,0.001974,0.009889,0.020970,0.046964,-0.194173,-0.979842,-0.005979,0.002736,0.003478,-6.447801,-22.836235,-37.969921,,,,,,
1481988813.64,0.046968,0.193913,-0.485284,-0.058975,-0.062203,0.018442,0.046071,-0.192700,-0.980176,-0.011922,0.011303,-0.010654,-6.491385,-22.825447,-37.968983,,,,,,
1481988813.69,0.047185,0.192973,-0.485383,0.004553,0.030543,-0.004436,0.046292,-0.191778,-0.980346,0.004108,-0.001139,-0.015000,-6.534371,-22.736612,-38.014881,,,,,,
1481988813.74,0.047486,0.192487,-0.485902,0.017150,0.037795,-0.031105,0.046592,-0.191300,-0.980425,0.011376,-0.013641,-0.025083,-6.518129,-22.709269,-38.034008,,,,,,
1481988813.79,0.048635,0.192700,-0.486282,-0.049001,-0.038042,0.009780,0.047716,-0.191510,-0.980330,0.013426,-0.013965,-0.010682,-6.467376,-22.720594,-38.035912,,,,,,
1481988813.83,0.049815,0.192521,-0.485943,0.023141,0.032716,0.019399,0.048875,-0.191334,-0.980307,0.010391,-0.009075,-0.029123,-6.440840,-22.709602,-38.046974,,,,,,
1481988813.88,0.049750,0.193034,-0.484934,-0.005418,-0.033629,0.022465,0.048806,-0.191837,-0.980212,0.001853,-0.000835,-0.011212,-6.412290,-22.735949,-38.036060,,,,,,
1481988813.93,0.047983,0.192523,-0.483856,0.007046,0.025668,-0.000833,0.047078,-0.191336,-0.980395,-0.002385,-0.005304,-0.015195,-6.489124,-22.717361,-38.034134,,,,,,
1481988813.98,0.049050,0.193565,-0.483835,0.035707,0.053282,-0.007331,0.048115,-0.192358,-0.980145,-0.008503,-0.001947,0.001537,-6.492023,-22.719660,-38.032269,,,,,,
1481988814.03,0.048423,0.192944,-0.483907,-0.047686,-0.041646,-0.001051,0.047506,-0.191750,-0.980293,-0.002432,-0.002266,-0.025886,-6.475517,-22.735264,-38.025757,,,,,,
1481988814.07,0.048760,0.193086,-0.483963,0.008249,0.026835,0.007573,0.047835,-0.191889,-0.980250,0.008866,-0.009848,-0.011708,-6.502721,-22.712097,-38.034958,,,,,,
1481988814.12,0.047721,0.191341,-0.483045,-0.015352,-0.028665,0.011733,0.046832,-0.190176,-0.980632,0.002088,-0.003702,-0.032933,-6.524375,-22.668722,-38.057121,,,,,,
1481988814.17,0.047302,0.192154,-0.482812,0.012036,0.002581,0.008844,0.046414,-0.190974,-0.980497,0.003253,-0.009404,-0.006258,-6.558489,-22.665943,-38.052910,,,,,,
1481988814.22,0.046722,0.192750,-0.482625,0.012062,0.018362,-0.002063,0.045840,-0.191559,-0.980410,0.011671,-0.012589,-0.002195,-6.579633,-22.683559,-38.038765,,,,,,
1481988814.27,0.046932,0.193270,-0.481010,-0.019220,-0.005686,0.027321,0.046041,-0.192069,-0.980301,-0.014760,0.001105,-0.002426,-6.552199,-22.725319,-38.018562,,,,,,
1481988814.31,0.044135,0.192650,-0.480289,-0.011626,-0.004466,0.005557,0.043304,-0.191460,-0.980545,0.001587,-0.001289,-0.000016,-6.652914,-22.675108,-38.031052,,,,,,
1481988814.36,0.043591,0.191771,-0.480138,0.000923,0.006389,-0.013905,0.042779,-0.190598,-0.980736,-0.010186,0.001740,-0.026848,-6.715514,-22.658577,-38.029903,,,,,,
1481988814.41,0.045204,0.193200,-0.481123,-0.001541,-0.027517,-0.005291,0.044347,-0.192001,-0.980392,0.003290,-0.005418,-0.009796,-6.663417,-22.700001,-38.014362,,,,,,
1481988814.46,0.043966,0.192554,-0.481290,-0.015330,-0.015318,0.003246,0.043139,-0.191367,-0.980570,0.010083,-0.006204,-0.007925,-6.719046,-22.680044,-38.016483,,,,,,
1481988814.51,0.043980,0.191862,-0.480978,-0.022848,0.006551,0.000828,0.043159,-0.190687,-0.980702,0.006615,-0.007525,-0.023052,-6.708154,-22.664925,-38.027420,,,,,,
1481988814.55,0.043552,0.191401,-0.480764,0.009483,0.012256,0.017257,0.042743,-0.190234,-0.980808,0.005338,-0.006497,-0.015271,-6.726924,-22.631863,-38.043793,,,,,,
1481988814.60,0.043184,0.191674,-0.480462,-0.023985,-0.052777,0.004730,0.042380,-0.190502,-0.980772,0.000116,-0.004871,-0.015551,-6.717063,-22.649151,-38.035240,,,,,,
1481988814.65,0.042697,0.192288,-0.480141,0.026971,0.004843,0.015874,0.041897,-0.191105,-0.980675,0.005283,-0.007488,-0.009269,-6.775870,-22.637293,-38.031876,,,,,,
1481988814.70,0.042520,0.192543,-0.480251,-0.007753,-0.037146,-0.005170,0.041722,-0.191356,-0.980634,0.002849,-0.000447,-0.013477,-6.771037,-22.681379,-38.006458,,,,,,
1481988814.75,0.041417,0.191895,-0.480450,-0.015357,-0.027465,0.014136,0.040645,-0.190719,-0.980803,0.016927,-0.009125,-0.022966,-6.805167,-22.657356,-38.014690,,,,,,
1481988814.79,0.042655,0.192512,-0.480681,0.012105,0.009901,-0.005634,0.041854,-0.191325,-0.980634,0.017259,-0.010473,-0.009860,-6.798849,-22.659716,-38.014412,,,,,,
1481988814.84,0.042355,0.192605,-0.480199,0.002046,0.024483,0.004050,0.041559,-0.191416,-0.980629,-0.004679,-0.000646,-0.004341,-6.785695,-22.678156,-38.005768,,,,,,
1481988814.89,0.042251,0.192513,-0.479870,0.004596,0.030564,-0.009251,0.041458,-0.191327,-0.980650,0.000794,-0.003055,-0.008043,-6.789294,-22.672092,-38.008739,,,,,,
1481988814.94,0.042074,0.191696,-0.479710,-0.020291,0.002938,-0.008817,0.041291,-0.190524,-0.980814,-0.011643,0.005847,-0.011984,-6.789263,-22.662323,-38.014576,,,,,,
1481988814.99,0.043190,0.192318,-0.480488,0.020890,0.031689,-0.025103,0.042380,-0.191135,-0.980648,0.001840,-0.004742,-0.011966,-6.772580,-22.647766,-38.026222,,,,,,
1481988815.03,0.042675,0.192131,-0.480780,-0.005294,-0.008087,-0.010152,0.041877,-0.190951,-0.980706,-0.007591,-0.003217,0.000649,-6.759457,-22.666056,-38.017662,,,,,,
1481988815.08,0.043729,0.192691,-0.481338,-0.012780,0.000465,-0.012508,0.042906,-0.191501,-0.980554,0.008394,-0.008435,-0.018759,-6.731164,-22.682808,-38.012688,,,,,,
1481988815.13,0.043752,0.192669,-0.481609,0.007067,0.025674,-0.002036,0.042928,-0.191480,-0.980557,0.008860,-0.009189,-0.019748,-6.712518,-22.690945,-38.011131,,,,,,
1481988815.18,0.043990,0.192910,-0.482197,0.008501,-0.020282,-0.018690,0.043160,-0.191716,-0.980501,0.002022,-0.004177,-0.010161,-6.691093,-22.699024,-38.010078,,,,,,
1481988815.23,0.044460,0.192833,-0.482147,-0.016614,-0.005630,0.008030,0.043622,-0.191640,-0.980495,0.000720,-0.000391,-0.013371,-6.670046,-22.713650,-38.005043,,,,,,
1481988815.27,0.043832,0.192159,-0.482794,0.020956,0.025669,-0.034704,0.043011,-0.190978,-0.980651,0.000202,-0.005875,-0.026246,-6.709358,-22.681911,-38.017078,,,,,,
1481988815.32,0.044753,0.193682,-0.484239,0.038363,0.013350,-0.019212,0.043902,-0.192473,-0.980320,0.009550,-0.012315,0.002399,-6.655468,-22.715565,-38.006458,,,,,,
1481988815.37,0.044817,0.194916,-0.484445,-0.022776,0.001746,-0.008780,0.043953,-0.193684,-0.980079,-0.005547,-0.001567,-0.008828,-6.613024,-22.805683,-37.959866,,,,,,
1481988815.42,0.044787,0.193708,-0.485446,-0.032607,-0.008973,-0.032683,0.043934,-0.192499,-0.980313,-0.003911,0.007059,-0.026294,-6.613420,-22.768417,-37.982159,,,,,,
1481988815.47,0.045905,0.194355,-0.487565,0.032161,0.003729,-0.020295,0.045025,-0.193134,-0.980139,0.020466,-0.018444,0.005850,-6.592472,-22.751087,-37.996185,,,,,,
1481988815.51,0.045791,0.193897,-0.487286,-0.043989,-0.024745,0.004843,0.044918,-0.192684,-0.980232,-0.000438,-0.004170,-0.007973,-6.540082,-22.794113,-37.979446,,,,,,
1481988815.56,0.048635,0.195384,-0.487434,0.023137,0.029066,0.026639,0.047690,-0.194143,-0.979813,0.006921,-0.009943,-0.002548,-6.523092,-22.778990,-37.991444,,,,,,
1481988815.61,0.048061,0.194795,-0.486024,-0.022865,-0.011647,0.015355,0.047133,-0.193565,-0.979955,-0.012374,0.007057,-0.015071,-6.459337,-22.830210,-37.971588,,,,,,
1481988815.66,0.047139,0.193598,-0.486183,0.029603,0.024323,-0.016750,0.046241,-0.192391,-0.980228,-0.000175,0.000801,-0.004772,-6.515375,-22.771877,-37.997028,,,,,,
1481988815.71,0.047419,0.193500,-0.486511,-0.020351,0.015021,-0.000448,0.046516,-0.192294,-0.980234,-0.000480,-0.006253,0.005060,-6.498167,-22.767893,-38.002365,,,,,,
1481988815.75,0.048185,0.193005,-0.487033,-0.009033,0.010136,-0.016211,0.047272,-0.191809,-0.980293,0.003830,-0.009089,-0.018059,-6.468871,-22.738123,-38.025177,,,,,,
1481988815.80,0.048098,0.191808,-0.487055,-0.032836,0.002997,0.006983,0.047198,-0.190634,-0.980526,-0.004596,-0.009332,-0.019245,-6.458972,-22.711390,-38.042835,,,,,,
1481988815.85,0.048174,0.193100,-0.487433,0.015894,0.006259,-0.010479,0.047261,-0.191903,-0.980275,0.003963,-0.011375,0.003103,-6.464502,-22.724726,-38.033928,,,,,,
1481988815.90,0.047971,0.192566,-0.487384,-0.012777,-0.016513,-0.004003,0.047067,-0.191378,-0.980387,-0.011559,-0.006711,-0.023794,-6.454538,-22.752064,-38.019272,,,,,,
1481988815.95,0.048785,0.192759,-0.488432,0.025923,0.002572,-0.019011,0.047862,-0.191568,-0.980312,0.006810,-0.004797,0.003658,-6.457535,-22.723490,-38.035851,,,,,,
1481988815.99,0.049767,0.193223,-0.488674,-0.027903,0.013824,0.014095,0.048821,-0.192023,-0.980175,0.003700,-0.005014,0.005978,-6.377488,-22.783779,-38.013287,,,,,,
1481988816.04,0.049586,0.192294,-0.487911,-0.026588,0.029623,-0.005254,0.048652,-0.191111,-0.980362,-0.002219,-0.006994,-0.011307,-6.390618,-22.725594,-38.045895,,,,,,
1481988816.09,0.049940,0.191310,-0.487818,-0.021562,0.012627,-0.005235,0.049009,-0.190145,-0.980532,-0.005979,0.001745,-0.014280,-6.380296,-22.696114,-38.065224,,,,,,
1481988816.14,0.049778,0.190485,-0.487988,-0.002831,-0.005713,-0.001768,0.048857,-0.189335,-0.980696,0.003206,-0.002911,-0.022539,-6.383321,-22.665340,-38.083046,,,,,,
1481988816.19,0.049834,0.190513,-0.488252,-0.004056,-0.025087,0.001948,0.048912,-0.189363,-0.980688,0.009590,0.000322,-0.020319,-6.368393,-22.666281,-38.084984,,,,,,
1481988816.23,0.049946,0.190581,-0.487840,-0.007965,-0.008194,0.027194,0.049021,-0.189429,-0.980670,0.004736,-0.001168,-0.008267,-6.385794,-22.672989,-38.078075,,,,,,
1481988816.28,0.049211,0.190166,-0.486742,0.004599,-0.000964,0.006544,0.048304,-0.189022,-0.980784,-0.006922,-0.001499,-0.015264,-6.410571,-22.647106,-38.089314,,,,,,
1481988816.33,0.048629,0.190394,-0.485863,-0.021684,-0.002011,0.024926,0.047732,-0.189245,-0.980769,-0.005877,0.000418,-0.005178,-6.438275,-22.650152,-38.082832,,,,,,
1481988816.38,0.048187,0.189269,-0.485163,-0.027816,-0.006734,0.006969,0.047308,-0.188141,-0.981002,-0.002844,-0.000762,-0.020707,-6.479208,-22.599218,-38.106140,,,,,,
1481988816.43,0.048613,0.189162,-0.485568,-0.024051,0.000525,-0.000334,0.047727,-0.188036,-0.981002,0.005175,-0.008070,-0.021256,-6.467518,-22.590055,-38.113560,,,,,,
1481988816.47,0.048333,0.188878,-0.484909,-0.006671,-0.006964,0.018748,0.047455,-0.187757,-0.981068,0.010254,-0.007037,-0.019237,-6.475563,-22.578484,-38.119045,,,,,,
1481988816.52,0.047654,0.188909,-0.483641,-0.036633,0.002980,0.020272,0.046789,-0.187788,-0.981095,-0.010580,0.001249,-0.009506,-6.473399,-22.590210,-38.112469,,,,,,
1481988816.57,0.047255,0.188295,-0.483305,0.009573,0.006249,0.007654,0.046403,-0.187184,-0.981228,-0.000413,-0.002971,-0.010913,-6.537226,-22.541275,-38.130547,,,,,,
1481988816.62,0.047242,0.188152,-0.483041,-0.006574,-0.028723,0.009219,0.046391,-0.187044,-0.981256,-0.001683,-0.000670,-0.010139,-6.532866,-22.542374,-38.130642,,,,,,
1481988816.67,0.046750,0.187610,-0.482593,-0.048994,-0.025931,0.010929,0.045913,-0.186511,-0.981380,0.004090,0.001574,0.001323,-6.566358,-22.519951,-38.138134,,,,,,
1481988816.71,0.046580,0.186256,-0.481919,0.019514,0.026749,0.006233,0.045758,-0.185181,-0.981638,0.000720,-0.006439,-0.018865,-6.592597,-22.443657,-38.178566,,,,,,
1481988816.76,0.046794,0.186591,-0.481878,-0.010315,-0.034752,0.011700,0.045965,-0.185511,-0.981567,0.009089,-0.009222,-0.013551,-6.572419,-22.467760,-38.167862,,,,,,
1481988816.81,0.046733,0.187542,-0.480703,-0.011724,-0.000904,0.029614,0.045897,-0.186445,-0.981393,-0.004362,0.001478,0.004815,-6.589603,-22.496332,-38.148067,,,,,,
1481988816.86,0.046431,0.186636,-0.479428,0.014430,0.029149,0.024339,0.045609,-0.185554,-0.981575,0.001663,0.000404,-0.026268,-6.634455,-22.444677,-38.170712,,,,,,
1481988816.91,0.045797,0.186729,-0.478423,-0.011588,-0.008086,0.005574,0.044985,-0.185646,-0.981586,-0.002352,0.004738,-0.002361,-6.630181,-22.458710,-38.163200,,,,,,
1481988816.95,0.043931,0.184485,-0.477678,-0.031568,-0.021264,0.015509,0.043172,-0.183440,-0.982082,-0.004888,0.000716,-0.013920,-6.722826,-22.384666,-38.190483,,,,,,
1481988817.00,0.042130,0.182423,-0.477258,-0.026411,-0.024829,-0.015832,0.041419,-0.181413,-0.982534,-0.004584,-0.003707,-0.030695,-6.809571,-22.278021,-38.237446,,,,,,
1481988817.05,0.041713,0.182335,-0.477922,-0.009088,-0.011745,0.005561,0.041010,-0.181327,-0.982567,0.012808,-0.010690,0.002236,-6.826908,-22.273500,-38.236988,,,,,,
1481988817.10,0.042005,0.182216,-0.477668,-0.010363,-0.022664,0.016460,0.041298,-0.181210,-0.982577,0.008537,-0.008793,-0.013273,-6.830535,-22.256386,-38.246307,,,,,,
1481988817.15,0.042386,0.182571,-0.477303,-0.011584,-0.014145,0.008009,0.041669,-0.181559,-0.982497,0.014529,-0.010290,-0.011140,-6.809885,-22.277920,-38.237450,,,,,,
1481988817.19,0.042180,0.182469,-0.476400,0.008241,-0.003501,0.029382,0.041468,-0.181458,-0.982524,-0.000223,-0.003525,-0.012761,-6.820413,-22.264278,-38.243519,,,,,,
