timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1482102270.74,0.019907,0.272739,-0.231316,-0.037014,0.013996,0.009711,0.019170,-0.269370,-0.962846,-0.000753,0.000205,-0.001479,19.757311,23.353794,-49.491795,,,,,,
1482102270.83,0.021180,0.273012,-0.230604,-0.041952,0.028628,-0.005944,0.020394,-0.269633,-0.962747,0.001671,-0.010748,-0.012213,19.847597,23.354347,-49.455395,,,,,,
1482102270.92,0.022910,0.273158,-0.230439,-0.009491,-0.026205,0.010766,0.022059,-0.269774,-0.962671,-0.009317,-0.015916,-0.022116,19.974995,23.362591,-49.400177,,,,,,
1482102271.01,0.023301,0.274513,-0.230393,0.001693,0.029438,-0.004050,0.022426,-0.271078,-0.962296,-0.004101,-0.006784,-0.025924,19.977995,23.275635,-49.439999,,,,,,
1482102271.10,0.025289,0.276330,-0.230732,-0.019511,-0.011600,0.013253,0.024327,-0.272827,-0.961756,-0.004979,-0.004319,-0.003592,20.087996,23.201160,-49.430428,,,,,,
1482102271.19,0.027370,0.276961,-0.230317,0.073881,0.101434,-0.002841,0.026323,-0.273434,-0.961531,0.007506,-0.014485,-0.026293,20.097553,23.231976,-49.412067,,,,,,
1482102271.29,0.036954,0.281530,-0.231257,0.019157,0.074145,-0.021302,0.035491,-0.277826,-0.959976,-0.002257,0.004663,-0.012772,20.539206,22.929211,-49.371864,,,,,,
1482102271.38,0.050770,0.291731,-0.230774,0.117081,0.190443,0.049205,0.048604,-0.287610,-0.956513,0.001185,-0.004275,0.003327,21.067131,22.631601,-49.286667,,,,,,
1482102271.47,0.055980,0.293792,-0.229194,0.012896,0.063259,-0.010313,0.053554,-0.289584,-0.955653,-0.000880,-0.004560,-0.016743,21.645815,22.297922,-49.187904,,,,,,
1482102271.56,0.059271,0.293695,-0.229204,-0.016975,0.036881,-0.009795,0.056700,-0.289491,-0.955500,0.000811,-0.000884,0.009211,21.783440,22.294992,-49.128441,,,,,,
1482102271.65,0.061092,0.296876,-0.230501,-0.025543,-0.050231,-0.004468,0.058384,-0.292534,-0.954471,0.001843,0.001366,0.016025,21.888180,22.163305,-49.141472,,,,,,
1482102271.74,0.059529,0.294731,-0.230430,-0.026877,0.022472,-0.018032,0.056928,-0.290483,-0.955185,-0.004591,-0.005813,0.002472,21.786140,22.251305,-49.147049,,,,,,
1482102271.83,0.060155,0.292979,-0.231262,0.000589,-0.046872,0.006030,0.057557,-0.288806,-0.955656,0.008651,-0.003019,-0.003237,21.853096,22.321823,-49.085304,,,,,,
1482102271.92,0.055556,0.293619,-0.232525,0.010710,-0.066260,-0.013262,0.053151,-0.289418,-0.955726,0.003169,0.007741,0.012412,21.597698,22.368843,-49.176853,,,,,,
1482102272.01,0.049786,0.294179,-0.233902,-0.014309,-0.034564,-0.011901,0.047627,-0.289954,-0.955855,-0.007313,-0.001458,-0.006151,21.196405,22.356335,-49.356815,,,,,,
1482102272.10,0.049700,0.292542,-0.233745,-0.048137,-0.019822,0.011314,0.047569,-0.288387,-0.956332,0.001473,-0.001027,0.020876,21.185682,22.416948,-49.333923,,,,,,
1482102272.19,0.051361,0.292546,-0.234150,0.024200,0.031645,-0.006618,0.049158,-0.288391,-0.956250,0.005927,0.006973,0.002850,21.237713,22.459444,-49.292210,,,,,,
1482102272.28,0.046670,0.287477,-0.234344,-0.076711,-0.051043,0.005836,0.044739,-0.283534,-0.957918,-0.011108,-0.012044,-0.007292,21.078888,22.626789,-49.283844,,,,,,
1482102272.37,0.048734,0.288945,-0.234655,-0.039348,-0.039290,0.011343,0.046695,-0.284941,-0.957407,-0.001407,0.001143,0.024698,21.101332,22.642029,-49.267242,,,,,,
1482102272.46,0.046108,0.289778,-0.234167,-0.014403,0.012625,-0.009667,0.044170,-0.285740,-0.957289,-0.005687,0.001148,0.009336,20.996975,22.596663,-49.332607,,,,,,
1482102272.55,0.047692,0.290967,-0.234448,0.022918,0.024347,0.004266,0.045670,-0.286878,-0.956878,-0.004838,-0.005968,0.002013,21.057337,22.549198,-49.328598,,,,,,
1482102272.65,0.049131,0.292902,-0.235154,-0.004446,0.008881,-0.003752,0.047019,-0.288732,-0.956255,-0.002708,0.004949,0.025026,21.111769,22.448484,-49.351265,,,,,,
1482102272.74,0.052407,0.294402,-0.235544,0.004216,0.051191,-0.007666,0.050129,-0.290167,-0.955662,-0.011341,0.004630,0.020253,21.249149,22.386524,-49.320442,,,,,,
1482102272.83,0.056464,0.295851,-0.236532,0.004330,-0.012997,-0.002552,0.053982,-0.291554,-0.955030,-0.001339,0.002034,0.009717,21.438675,22.333479,-49.262436,,,,,,
1482102272.92,0.057218,0.296482,-0.236442,0.024151,0.076459,-0.014045,0.054692,-0.292158,-0.954805,-0.012608,0.009412,0.014742,21.434401,22.294636,-49.281887,,,,,,
1482102273.01,0.063866,0.301542,-0.237539,0.069102,0.034865,-0.005975,0.060943,-0.296993,-0.952933,0.002594,-0.000523,0.017173,21.686773,22.157906,-49.233116,,,,,,
1482102273.10,0.065147,0.303048,-0.237966,0.006747,0.018447,-0.000320,0.062135,-0.298430,-0.952407,-0.003449,0.012648,0.034423,21.807173,21.984114,-49.257839,,,,,,
1482102273.19,0.063588,0.303028,-0.237720,0.010636,-0.019098,-0.009776,0.060650,-0.298412,-0.952508,0.002140,0.000896,0.006662,21.752604,21.993309,-49.277859,,,,,,
1482102273.28,0.064472,0.303392,-0.238041,0.005553,0.020888,-0.007483,0.061485,-0.298759,-0.952346,0.000100,0.002265,0.020522,21.761686,21.979950,-49.279808,,,,,,
1482102273.37,0.063690,0.304427,-0.237958,0.004288,0.002673,0.004689,0.060721,-0.299747,-0.952085,0.002130,0.009982,0.016110,21.724319,21.911688,-49.326672,,,,,,
1482102273.46,0.062979,0.302145,-0.238164,-0.028055,0.003021,-0.011768,0.060087,-0.297569,-0.952807,-0.009061,-0.001762,0.023471,21.696627,22.004551,-49.297516,,,,,,
1482102273.55,0.062220,0.301064,-0.239139,-0.041750,-0.013844,-0.010281,0.059383,-0.296536,-0.953174,0.002262,0.018140,0.038653,21.631340,22.065058,-49.299156,,,,,,
1482102273.64,0.060345,0.301056,-0.239546,0.006863,-0.011876,-0.004866,0.057596,-0.296529,-0.953285,0.005423,0.010122,0.021004,21.517559,22.116161,-49.326050,,,,,,
1482102273.73,0.058969,0.299731,-0.239303,-0.014461,0.017257,0.001323,0.056308,-0.295263,-0.953755,-0.008181,0.006369,0.035039,21.442556,22.163670,-49.337383,,,,,,
1482102273.82,0.058218,0.299410,-0.239738,-0.004401,-0.014302,-0.001060,0.055596,-0.294957,-0.953892,-0.002603,0.004475,0.028278,21.410946,22.197523,-49.335888,,,,,,
1482102273.91,0.058601,0.299588,-0.240331,-0.008223,-0.016788,0.007474,0.055959,-0.295126,-0.953818,0.006205,0.005866,0.028434,21.408184,22.210182,-49.331390,,,,,,
1482102274.01,0.057956,0.299650,-0.240675,0.003053,0.030436,-0.021772,0.055343,-0.295186,-0.953836,-0.002578,0.013387,0.029473,21.336544,22.209532,-49.362709,,,,,,
1482102274.10,0.056150,0.300112,-0.240818,0.001728,-0.009716,0.001347,0.053612,-0.295627,-0.953798,-0.005974,0.004550,0.017595,21.298704,22.212975,-49.377502,,,,,,
1482102274.19,0.056101,0.300419,-0.240616,-0.014496,-0.004730,0.001523,0.053561,-0.295920,-0.953710,-0.002596,-0.001992,0.015020,21.276266,22.186100,-49.399254,,,,,,
1482102274.28,0.055830,0.300111,-0.241361,-0.028145,-0.065291,0.004431,0.053306,-0.295627,-0.953815,0.010002,0.008258,0.031620,21.252079,22.179754,-49.412510,,,,,,
1482102274.37,0.053388,0.298749,-0.241085,-0.008299,0.007207,-0.004576,0.050999,-0.294325,-0.954344,0.004696,0.010252,0.016691,21.098482,22.241283,-49.450661,,,,,,
1482102274.46,0.050757,0.300002,-0.241969,0.001799,-0.045041,-0.011624,0.048469,-0.295522,-0.954106,-0.001335,-0.002039,0.029713,20.993345,22.262953,-49.485645,,,,,,
1482102274.55,0.049380,0.299223,-0.241993,-0.009613,0.001004,0.005152,0.047167,-0.294777,-0.954401,0.003630,0.003624,0.021891,20.877056,22.256561,-49.537693,,,,,,
1482102274.64,0.049170,0.298781,-0.242146,0.011682,-0.028308,-0.003348,0.046973,-0.294355,-0.954541,0.005410,-0.003130,0.008984,20.882153,22.306782,-49.512947,,,,,,
1482102274.73,0.048678,0.297097,-0.242023,-0.024586,0.010695,-0.001828,0.046527,-0.292746,-0.955058,-0.003451,0.000326,0.014186,20.848104,22.364998,-49.501034,,,,,,
1482102274.82,0.050563,0.296426,-0.242674,-0.003385,0.006865,0.000338,0.048337,-0.292104,-0.955164,0.004031,0.005727,0.022913,20.902317,22.397400,-49.463505,,,,,,
1482102274.91,0.050638,0.295537,-0.242559,-0.012133,0.011724,0.002883,0.048422,-0.291254,-0.955419,-0.005957,0.002954,0.013342,20.915119,22.441410,-49.438137,,,,,,
1482102275.00,0.047686,0.294040,-0.242533,-0.014554,-0.034281,0.007942,0.045622,-0.289821,-0.955993,0.002093,-0.002918,0.028411,20.806149,22.501675,-49.456718,,,,,,
1482102275.09,0.047005,0.294538,-0.243087,-0.005888,0.015270,0.002838,0.044964,-0.290298,-0.955879,0.007556,-0.003342,0.013512,20.693668,22.512547,-49.498955,,,,,,
1482102275.18,0.044801,0.294983,-0.243732,0.007956,-0.041755,0.002935,0.042852,-0.290724,-0.955847,-0.008718,-0.001451,0.022894,20.664812,22.501640,-49.515961,,,,,,
1482102275.28,0.041336,0.295650,-0.244068,0.000561,-0.058640,-0.002863,0.039531,-0.291362,-0.955796,-0.002865,0.005885,0.035157,23.305487,18.431419,-46.555752,,,,,,
1482102275.37,0.039118,0.296760,-0.243136,-0.027090,0.005718,0.011619,0.037398,-0.292424,-0.955557,-0.010146,0.004994,0.023123,23.224985,18.356701,-46.625450,,,,,,
1482102275.46,0.041542,0.295775,-0.243232,-0.015778,-0.006460,0.004366,0.039726,-0.291481,-0.955751,0.012123,-0.000893,0.034807,23.327879,18.401699,-46.556293,,,,,,
1482102275.55,0.041969,0.295857,-0.243752,-0.029465,0.007024,-0.007566,0.040134,-0.291560,-0.955710,0.007352,0.006022,0.019050,23.318350,18.417103,-46.554977,,,,,,
1482102275.64,0.041084,0.296026,-0.243526,-0.003236,0.035893,-0.016402,0.039286,-0.291721,-0.955696,-0.006052,0.017185,0.037346,23.276712,18.385090,-46.588455,,,,,,
1482102275.73,0.042393,0.296158,-0.244509,-0.006931,-0.029520,0.002003,0.040535,-0.291847,-0.955606,0.001487,0.004311,0.029519,23.329218,18.459873,-46.532589,,,,,,
1482102275.82,0.042962,0.296148,-0.244982,-0.008112,-0.005243,-0.006472,0.041079,-0.291838,-0.955585,0.008939,0.002394,0.016697,23.321501,18.426493,-46.549686,,,,,,
1482102275.91,0.043299,0.296093,-0.245585,-0.013083,0.000877,-0.012458,0.041401,-0.291785,-0.955587,-0.001072,0.004279,0.030020,23.318846,18.432596,-46.548599,,,,,,
1482102276.00,0.044279,0.297133,-0.246202,-0.011813,0.042114,-0.018636,0.042324,-0.292780,-0.955243,-0.002850,0.010126,0.026013,23.346695,18.391006,-46.551086,,,,,,
1482102276.09,0.044586,0.296687,-0.246248,-0.027986,0.020483,-0.002648,0.042623,-0.292354,-0.955360,-0.004064,0.010234,0.048042,23.373447,18.430576,-46.522003,,,,,,
1482102276.18,0.043123,0.296195,-0.246494,0.009418,0.020137,0.000507,0.041232,-0.291883,-0.955565,-0.006778,-0.001971,0.026045,23.302589,18.479481,-46.538147,,,,,,
1482102276.27,0.040837,0.295109,-0.246177,-0.011575,-0.018298,-0.007439,0.039061,-0.290844,-0.955973,-0.010420,0.007504,0.042749,23.255421,18.509094,-46.549973,,,,,,
1482102276.36,0.038549,0.297013,-0.247192,-0.000267,-0.060782,-0.004972,0.036852,-0.292665,-0.955505,0.003293,0.015077,0.053619,23.068468,18.431328,-46.673687,,,,,,
1482102276.45,0.038301,0.295369,-0.246860,-0.024100,0.008488,0.009482,0.036634,-0.291093,-0.955993,-0.000485,-0.002822,0.025482,23.035568,18.471434,-46.674080,,,,,,
1482102276.54,0.038870,0.295081,-0.247072,-0.030277,0.027988,-0.009792,0.037181,-0.290818,-0.956056,-0.008937,0.004364,0.043550,23.070322,18.503448,-46.644222,,,,,,
1482102276.64,0.040407,0.294621,-0.248030,-0.006415,-0.024259,-0.003783,0.038655,-0.290377,-0.956131,0.005626,0.008791,0.033036,23.129242,18.559124,-46.592899,,,,,,
1482102276.73,0.039401,0.294725,-0.248184,-0.007664,-0.004848,-0.011080,0.037692,-0.290477,-0.956139,0.001904,0.002269,0.023675,23.079294,18.545914,-46.622917,,,,,,
1482102276.82,0.039346,0.295228,-0.248391,-0.006354,-0.037518,0.008359,0.037634,-0.290958,-0.955995,-0.001089,0.009571,0.033174,23.095371,18.531944,-46.620506,,,,,,
1482102276.91,0.042233,0.296322,-0.249968,0.019894,0.010792,-0.022280,0.040380,-0.292004,-0.955564,0.018580,-0.006824,0.015608,23.148125,18.521843,-46.598354,,,,,,
1482102277.00,0.040727,0.297152,-0.249808,0.006179,0.024289,-0.010093,0.038932,-0.292798,-0.955381,-0.009040,0.004834,0.015806,23.116518,18.486809,-46.627949,,,,,,
1482102277.09,0.042557,0.297329,-0.250657,0.012415,0.004833,-0.001653,0.040678,-0.292968,-0.955257,0.002016,0.007094,0.029445,23.127886,18.483753,-46.623524,,,,,,
1482102277.18,0.041612,0.297348,-0.250926,-0.018598,-0.038453,0.001379,0.039774,-0.292986,-0.955289,0.002630,0.000383,0.030423,23.093561,18.500217,-46.634003,,,,,,
1482102277.27,0.041438,0.297248,-0.250661,0.010010,-0.003600,0.002069,0.039610,-0.292890,-0.955325,0.001223,0.012830,0.020679,23.083965,18.481436,-46.646202,,,,,,
1482102277.36,0.039213,0.297702,-0.250552,0.009035,-0.082172,0.002497,0.037479,-0.293324,-0.955278,0.007855,-0.002055,0.013170,23.041136,18.496506,-46.661400,,,,,,
1482102277.45,0.036169,0.297649,-0.249646,-0.022344,0.021034,-0.002416,0.034571,-0.293273,-0.955403,-0.004801,0.011352,0.027425,22.878460,18.438839,-46.764156,,,,,,
1482102277.54,0.037898,0.297725,-0.250338,-0.008496,-0.003254,0.003595,0.036222,-0.293346,-0.955320,0.004076,-0.002583,0.026029,22.906025,18.482361,-46.733471,,,,,,
1482102277.63,0.038385,0.296495,-0.249880,-0.014656,0.034423,-0.008497,0.036701,-0.292170,-0.955662,-0.007205,0.001322,0.022221,22.968590,18.510860,-46.691467,,,,,,
1482102277.72,0.039009,0.295580,-0.249795,-0.009696,0.018594,0.003554,0.037308,-0.291295,-0.955905,-0.009766,0.011830,0.030399,23.014299,18.546413,-46.654835,,,,,,
1482102277.81,0.037833,0.295675,-0.250179,-0.012048,-0.004276,0.004945,0.036183,-0.291386,-0.955921,0.003353,0.008747,0.046131,22.926651,18.559158,-46.692909,,,,,,
1482102277.90,0.035398,0.295988,-0.249957,-0.009640,0.001703,0.019331,0.033852,-0.291685,-0.955915,-0.007027,0.012754,0.041746,22.856760,18.533886,-46.737190,,,,,,
1482102278.00,0.036476,0.294818,-0.249821,0.000602,-0.024875,-0.002285,0.034895,-0.290565,-0.956219,0.002093,0.011375,0.039059,22.883276,18.588034,-46.702698,,,,,,
1482102278.09,0.036685,0.294503,-0.250651,0.034226,0.026929,-0.013772,0.035098,-0.290264,-0.956303,-0.000598,-0.010639,-0.012371,22.861967,18.610666,-46.704124,,,,,,
1482102278.18,0.035884,0.293854,-0.250297,-0.038125,-0.033004,0.029564,0.034339,-0.289643,-0.956519,0.005319,-0.008926,0.031882,22.847862,18.631153,-46.702850,,,,,,
1482102278.27,0.035984,0.292135,-0.249931,-0.023098,0.015407,-0.002141,0.034452,-0.287997,-0.957011,0.007937,0.013934,0.032710,22.851698,18.711781,-46.668728,,,,,,
1482102278.36,0.034402,0.292587,-0.250472,-0.011736,0.026382,-0.015528,0.032934,-0.288430,-0.956934,-0.004217,0.012322,0.045222,22.753536,18.696251,-46.722885,,,,,,
1482102278.45,0.035521,0.293771,-0.250964,0.006927,-0.015045,0.010918,0.033992,-0.289564,-0.956555,0.019704,-0.011080,0.017117,22.782379,18.708424,-46.703953,,,,,,
1482102278.54,0.032644,0.292564,-0.249115,-0.016714,0.010730,0.006314,0.031251,-0.288408,-0.956997,-0.000443,0.004992,0.035168,22.739328,18.670517,-46.740089,,,,,,
1482102278.63,0.037274,0.295307,-0.251584,0.017127,-0.054926,0.002593,0.035652,-0.291034,-0.956048,0.013435,0.002353,0.036859,22.843479,18.659983,-46.693489,,,,,,
1482102278.72,0.034937,0.294546,-0.250484,-0.007908,0.019248,0.004995,0.033425,-0.290306,-0.956350,-0.002160,0.005180,0.017767,22.780962,18.613369,-46.742607,,,,,,
1482102278.81,0.036605,0.293805,-0.251316,-0.011537,-0.001251,-0.008105,0.035028,-0.289596,-0.956508,0.004385,0.009338,0.026775,22.840586,18.666721,-46.692207,,,,,,
1482102278.90,0.040196,0.293804,-0.252696,-0.008926,-0.043581,0.005338,0.038463,-0.289596,-0.956376,0.014943,-0.009827,0.015702,22.944954,18.726585,-46.617004,,,,,,
1482102278.99,0.038329,0.294002,-0.252108,-0.017804,0.025508,0.005123,0.036675,-0.289785,-0.956389,-0.007317,0.014364,0.025984,22.895948,18.657784,-46.668659,,,,,,
1482102279.08,0.040884,0.293303,-0.252237,-0.013933,-0.001129,0.010051,0.039127,-0.289115,-0.956494,0.005291,0.012855,0.038327,22.962183,18.683458,-46.625824,,,,,,
1482102279.17,0.039601,0.293259,-0.252176,0.023601,0.012003,-0.004882,0.037900,-0.289074,-0.956556,0.001925,0.001079,0.017439,22.946119,18.721027,-46.618664,,,,,,
1482102279.26,0.038718,0.295085,-0.252266,-0.002556,-0.004713,-0.004484,0.037036,-0.290821,-0.956060,-0.000277,0.001484,0.033941,22.912327,18.648354,-46.664391,,,,,,
1482102279.36,0.040174,0.295073,-0.252426,0.007533,0.004993,-0.010640,0.038428,-0.290810,-0.956009,0.001856,0.015862,0.044281,22.964300,18.619783,-46.650249,,,,,,
1482102279.45,0.039815,0.295352,-0.253649,0.006293,0.019560,-0.017915,0.038081,-0.291076,-0.955942,-0.004359,0.007370,0.040735,22.919498,18.637810,-46.665077,,,,,,
1482102279.54,0.040163,0.295099,-0.254448,-0.008642,0.007562,0.000409,0.038416,-0.290835,-0.956002,-0.005671,0.009340,0.053368,22.934980,18.661411,-46.648037,,,,,,
1482102279.63,0.041356,0.294847,-0.254726,-0.018561,-0.037174,0.007961,0.039560,-0.290594,-0.956028,0.008475,0.008245,0.059010,22.993401,18.682905,-46.610661,,,,,,
1482102279.72,0.041013,0.294265,-0.252966,-0.003585,-0.006952,0.011275,0.039239,-0.290037,-0.956211,0.001547,0.012403,0.026996,22.986208,18.664459,-46.621597,,,,,,
1482102279.81,0.043001,0.294860,-0.253337,-0.011022,-0.051715,0.021204,0.041133,-0.290606,-0.955958,0.005620,0.007281,0.027690,23.099525,18.658928,-46.567772,,,,,,
1482102279.90,0.041928,0.293273,-0.252639,-0.014680,0.012642,-0.004300,0.040126,-0.289087,-0.956462,-0.004543,0.006295,0.030192,23.045588,18.714352,-46.572258,,,,,,
1482102279.99,0.042741,0.293879,-0.254997,-0.019563,-0.001790,-0.018616,0.040896,-0.289667,-0.956253,-0.001132,0.008723,0.057297,23.022335,18.732883,-46.576309,,,,,,
1482102280.08,0.044014,0.293437,-0.255738,-0.025839,-0.023569,0.016494,0.042119,-0.289244,-0.956328,0.004726,0.014143,0.054427,23.051622,18.763691,-46.549412,,,,,,
1482102280.17,0.041420,0.292301,-0.254190,0.006575,0.042821,-0.008285,0.039651,-0.288156,-0.956762,-0.005197,0.014322,0.045797,22.998161,18.799751,-46.561302,,,,,,
1482102280.26,0.043527,0.291610,-0.253733,-0.006951,0.006663,0.000512,0.041676,-0.287495,-0.956875,-0.009236,0.015400,0.040005,23.082756,18.816338,-46.512718,,,,,,
1482102280.35,0.044913,0.292517,-0.254069,0.010517,0.001661,0.001525,0.042991,-0.288364,-0.956555,0.003350,0.014239,0.050214,23.130257,18.788189,-46.500500,,,,,,
1482102280.44,0.044275,0.292327,-0.254620,0.009459,0.001759,-0.002041,0.042383,-0.288181,-0.956638,0.002844,0.007786,0.034030,23.085905,18.809643,-46.513863,,,,,,
1482102280.53,0.043561,0.292629,-0.255968,-0.005390,-0.010149,-0.019859,0.041696,-0.288470,-0.956580,-0.002435,0.018176,0.064308,23.032898,18.809311,-46.540268,,,,,,
1482102280.63,0.044777,0.293920,-0.256508,0.028320,0.023440,-0.008360,0.042842,-0.289706,-0.956156,0.000768,0.016604,0.043665,23.045155,18.769310,-46.550350,,,,,,
1482102280.72,0.042775,0.294459,-0.255644,-0.009018,0.005606,0.011457,0.040922,-0.290222,-0.956084,-0.011243,0.004699,0.046813,23.024170,18.760120,-46.564434,,,,,,
1482102280.81,0.044826,0.294646,-0.254902,-0.002704,-0.053812,0.021287,0.042879,-0.290401,-0.955944,0.011137,0.018734,0.057232,23.105591,18.705555,-46.546051,,,,,,
1482102280.90,0.043084,0.295222,-0.254039,0.009844,0.018839,0.006382,0.041208,-0.290952,-0.955850,-0.011407,0.008543,0.031823,23.069845,18.667471,-46.579060,,,,,,
1482102280.99,0.045253,0.295045,-0.254793,0.007422,0.024977,-0.010468,0.043283,-0.290783,-0.955810,0.003653,0.010341,0.034423,23.121347,18.676811,-46.549774,,,,,,
1482102281.08,0.045272,0.296083,-0.256084,0.005136,-0.010087,-0.006635,0.043287,-0.291776,-0.955507,-0.003889,0.015912,0.057313,23.102562,18.655895,-46.567478,,,,,,
1482102281.17,0.045643,0.297319,-0.256925,-0.014886,0.032484,-0.011403,0.043625,-0.292958,-0.955129,0.000427,0.014073,0.056417,23.075857,18.602974,-46.601883,,,,,,
1482102281.26,0.044518,0.297545,-0.256683,-0.019921,0.016749,0.015228,0.042548,-0.293174,-0.955112,-0.018210,0.011436,0.066043,23.041485,18.586329,-46.625519,,,,,,
1482102281.35,0.045851,0.297298,-0.255643,-0.016130,-0.000227,0.012854,0.043824,-0.292938,-0.955127,0.005797,0.012939,0.046786,23.109928,18.598225,-46.586891,,,,,,
1482102281.44,0.045846,0.297420,-0.254508,-0.009877,0.028845,0.009051,0.043818,-0.293055,-0.955091,-0.010112,0.001414,0.040357,23.160700,18.557211,-46.578030,,,,,,
1482102281.53,0.046839,0.296491,-0.254556,-0.009726,-0.015914,-0.001574,0.044779,-0.292166,-0.955319,-0.001612,0.020300,0.059338,23.223579,18.601528,-46.529018,,,,,,
1482102281.62,0.046459,0.296134,-0.254953,0.010291,0.020318,-0.017619,0.044421,-0.291825,-0.955440,-0.009646,0.024735,0.050899,23.195677,18.630817,-46.531219,,,,,,
1482102281.71,0.044396,0.296740,-0.255041,-0.013422,-0.007374,-0.002755,0.042441,-0.292404,-0.955352,-0.007957,0.008438,0.043350,23.099421,18.603539,-46.589977,,,,,,
1482102281.80,0.043627,0.296537,-0.254620,0.000290,-0.002656,0.005498,0.041710,-0.292210,-0.955444,-0.007530,0.012135,0.054291,23.081341,18.616869,-46.593616,,,,,,
1482102281.89,0.043180,0.295873,-0.253712,-0.007234,0.013144,0.006720,0.041291,-0.291575,-0.955656,-0.007493,0.015849,0.055525,23.088051,18.632553,-46.584023,,,,,,
1482102281.99,0.041700,0.295824,-0.251797,0.000178,0.016669,0.027095,0.039877,-0.291528,-0.955731,-0.009665,0.012506,0.042050,23.069590,18.590260,-46.610058,,,,,,
1482102282.08,0.042956,0.294765,-0.250473,-0.025938,0.055759,0.003175,0.041090,-0.290515,-0.955988,-0.008818,0.020129,0.067911,23.161722,18.600487,-46.560261,,,,,,
1482102282.17,0.045163,0.294677,-0.251054,-0.010793,-0.041255,0.009462,0.043201,-0.290431,-0.955920,-0.002033,0.018107,0.038058,23.278561,18.603806,-46.500626,,,,,,
1482102282.26,0.043647,0.293535,-0.251564,0.001856,0.014522,-0.041495,0.041767,-0.289338,-0.956315,-0.003696,0.005738,0.036668,23.166916,18.684427,-46.524052,,,,,,
1482102282.35,0.043171,0.295741,-0.253550,0.007956,-0.060811,0.016558,0.041284,-0.291449,-0.955695,-0.007791,0.011664,0.074225,23.125061,18.665264,-46.552559,,,,,,
1482102282.44,0.042368,0.293722,-0.252619,0.004194,0.015580,-0.004202,0.040542,-0.289516,-0.956314,-0.000152,0.010235,0.041122,23.020214,18.680870,-46.598240,,,,,,
1482102282.53,0.041365,0.295075,-0.251547,-0.000902,0.016761,0.016316,0.039566,-0.290811,-0.955962,-0.003860,0.015756,0.048186,23.054134,18.609985,-46.609833,,,,,,
1482102282.62,0.041713,0.294472,-0.250282,0.010437,0.005807,0.006609,0.039906,-0.290234,-0.956123,0.002681,0.021268,0.056450,23.101082,18.606100,-46.588135,,,,,,
1482102282.71,0.042064,0.295119,-0.251030,0.003073,-0.014655,-0.007650,0.040234,-0.290854,-0.955921,0.007313,0.005103,0.033283,23.120260,18.591766,-46.584343,,,,,,
1482102282.80,0.042632,0.294573,-0.251850,-0.005666,0.003579,-0.006424,0.040784,-0.290331,-0.956057,-0.001065,0.010088,0.047503,23.104933,18.636829,-46.573940,,,,,,
1482102282.89,0.044270,0.295495,-0.253265,0.005708,-0.038856,-0.017198,0.042337,-0.291214,-0.955721,0.015204,0.012436,0.036547,23.154530,18.616083,-46.557602,,,,,,
1482102282.98,0.043923,0.297046,-0.253019,0.002974,0.037337,0.006552,0.041986,-0.292697,-0.955283,-0.008523,0.009219,0.033683,23.109955,18.559587,-46.602283,,,,,,
1482102283.07,0.045898,0.297316,-0.252504,-0.004454,-0.013485,0.017712,0.043869,-0.292955,-0.955119,0.008805,-0.002074,0.046947,23.240936,18.553165,-46.539661,,,,,,
1482102283.16,0.046208,0.296341,-0.251130,-0.005635,0.004709,0.005607,0.044178,-0.292023,-0.955391,-0.001698,0.014343,0.033546,23.295576,18.541542,-46.516972,,,,,,
1482102283.25,0.047219,0.296965,-0.251629,0.033068,0.017733,-0.006964,0.045135,-0.292619,-0.955163,0.007462,0.007219,0.027353,23.309246,18.544226,-46.509052,,,,,,
1482102283.35,0.047167,0.296730,-0.251619,-0.005546,-0.028014,0.010572,0.045089,-0.292395,-0.955234,0.000230,0.009115,0.034336,23.336927,18.530209,-46.500755,,,,,,
1482102283.44,0.049226,0.296327,-0.253310,-0.009142,-0.012166,-0.014738,0.047061,-0.292010,-0.955257,0.008740,0.005816,0.037776,23.338135,18.614462,-46.466484,,,,,,
1482102283.53,0.048750,0.297293,-0.254271,-0.010455,-0.009776,-0.002697,0.046593,-0.292933,-0.954997,0.002190,0.008860,0.048594,23.333286,18.548203,-46.495407,,,,,,
1482102283.62,0.049292,0.297561,-0.253512,-0.008050,0.027679,0.007931,0.047107,-0.293189,-0.954893,-0.005435,0.010734,0.039183,23.350389,18.550797,-46.485786,,,,,,
1482102283.71,0.050158,0.297533,-0.252338,-0.023093,0.010781,0.029861,0.047934,-0.293162,-0.954860,-0.001013,0.003810,0.031993,23.437258,18.520329,-46.454208,,,,,,
1482102283.80,0.048325,0.296821,-0.250254,0.008299,0.025163,-0.009110,0.046194,-0.292482,-0.955155,-0.016119,0.018007,0.034104,23.436323,18.492287,-46.465847,,,,,,
