timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1482007117.15,0.022535,0.149602,-0.036640,0.025972,0.029488,0.014394,0.022281,-0.149045,-0.988579,-0.003162,-0.008899,-0.045417,23.308435,3.505968,-38.843266,,,,,,
,,,,,,,,,,,,,,,,48.210426,16.374546,178.995361,-1.000000,-1.000000,1482007117.13
1482007117.20,0.021880,0.149944,-0.036153,0.042213,0.018446,0.015451,0.021633,-0.149383,-0.988543,-0.003170,-0.001069,-0.035841,23.300117,3.480404,-38.850552,,,,,,
,,,,,,,,,,,,,,,,48.210426,16.374546,178.995361,-1.000000,-1.000000,1482007109.45
,,,,,,,,,,,,,,,,48.210426,16.374546,178.995361,-1.000000,-1.000000,1482007117.17
,,,,,,,,,,,,,,,,48.210426,16.374546,178.995361,-1.000000,-1.000000,1482007117.17
1482007117.25,0.022273,0.151612,-0.036394,0.028624,0.021086,-0.010876,0.022015,-0.151032,-0.988284,-0.004025,-0.006606,-0.012250,23.309982,3.411581,-38.850739,,,,,,
1482007117.30,0.021634,0.152860,-0.037392,0.000273,-0.054823,-0.041468,0.021380,-0.152265,-0.988108,-0.011324,-0.005877,-0.005513,23.327732,3.385512,-38.842365,,,,,,
1482007117.35,0.019983,0.152618,-0.039557,0.020240,0.009250,-0.072100,0.019750,-0.152026,-0.988179,-0.015904,0.005832,-0.025554,23.246460,3.410061,-38.888916,,,,,,
1482007117.39,0.017404,0.151801,-0.044020,0.016800,-0.018420,-0.124883,0.017203,-0.151218,-0.988351,-0.024054,0.010120,-0.007346,23.134897,3.489914,-38.948311,,,,,,
1482007117.44,0.014926,0.151145,-0.050952,0.024500,0.001040,-0.178025,0.014756,-0.150570,-0.988489,-0.022431,0.012875,-0.010397,22.950321,3.684843,-39.039452,,,,,,
1482007117.49,0.015409,0.151862,-0.060116,0.003412,-0.030215,-0.187250,0.015231,-0.151279,-0.988374,-0.001559,0.001956,-0.013076,22.846060,3.875691,-39.082104,,,,,,
1482007117.54,0.015449,0.152143,-0.068770,0.012084,-0.031534,-0.174112,0.015270,-0.151557,-0.988331,0.008518,-0.006006,-0.016415,22.746565,4.065618,-39.120819,,,,,,
1482007117.59,0.014192,0.152389,-0.078336,0.007308,-0.071346,-0.197942,0.014027,-0.151800,-0.988312,-0.000340,-0.007670,-0.019333,22.635757,4.250814,-39.165382,,,,,,
1482007117.63,0.008895,0.151762,-0.087764,-0.003858,-0.070059,-0.208635,0.008793,-0.151180,-0.988467,-0.029804,-0.002552,-0.001599,22.509880,4.410313,-39.220257,,,,,,
1482007117.68,0.004407,0.150569,-0.099954,-0.028398,-0.079306,-0.285318,0.004357,-0.150000,-0.988676,-0.011651,-0.001916,-0.006075,22.154816,4.651661,-39.394169,,,,,,
,,,,,,,,,,,,,,,,48.210426,16.374546,178.995361,-1.000000,-1.000000,1482007117.47
1482007117.73,0.001049,0.150549,-0.114956,-0.030556,-0.094853,-0.341787,0.001037,-0.149981,-0.988688,-0.017120,-0.007490,-0.001409,21.883362,4.979713,-39.505630,,,,,,
,,,,,,,,,,,,,,,,48.210426,16.374546,178.995361,-1.000000,-1.000000,1482007117.68
1482007117.78,-0.001097,0.149831,-0.132134,0.026826,-0.055350,-0.361930,-0.001085,-0.149271,-0.988796,0.003023,0.003595,-0.017308,21.457767,5.481004,-39.672371,,,,,,
1482007117.83,0.000031,0.152219,-0.149821,-0.018002,-0.065823,-0.361339,0.000030,-0.151632,-0.988437,0.012390,-0.019068,0.022327,21.278011,5.784132,-39.726112,,,,,,
1482007117.87,0.001069,0.150524,-0.167003,-0.092859,-0.079724,-0.345918,0.001057,-0.149957,-0.988692,0.022793,-0.013816,0.018157,21.140455,6.141917,-39.745842,,,,,,
1482007117.92,-0.003563,0.145116,-0.181730,-0.116744,-0.170592,-0.271777,-0.003525,-0.144607,-0.989483,-0.006286,-0.011094,0.004787,20.813959,6.669674,-39.833012,,,,,,
1482007117.97,-0.011003,0.138353,-0.195659,-0.135204,-0.172692,-0.319684,-0.010898,-0.137912,-0.990385,-0.002225,0.012866,-0.018542,20.492607,7.016465,-39.939911,,,,,,
1482007118.02,-0.014447,0.132156,-0.212369,-0.132863,-0.066115,-0.334655,-0.014321,-0.131771,-0.991177,0.052696,-0.008777,-0.006626,20.063805,7.597778,-40.051113,,,,,,
1482007118.07,-0.010214,0.126753,-0.227928,-0.120708,0.009993,-0.302672,-0.010132,-0.126414,-0.991926,0.046768,-0.008123,-0.038821,19.880392,8.336941,-39.995495,,,,,,
1482007118.11,-0.008262,0.123679,-0.242339,-0.019753,0.000552,-0.284604,-0.008199,-0.123364,-0.992328,0.042317,-0.007999,-0.045789,19.764236,8.792179,-39.955563,,,,,,
,,,,,,,,,,,,,,,,48.210426,16.374546,178.995361,-1.000000,-1.000000,1482007118.09
1482007118.16,-0.005260,0.123551,-0.255324,-0.036068,-0.027235,-0.248173,-0.005220,-0.123237,-0.992364,0.023240,-0.016564,-0.005134,19.715406,9.057617,-39.920380,,,,,,
,,,,,,,,,,,,,,,,48.210426,16.374546,178.995361,-1.000000,-1.000000,1482007118.12
1482007118.21,-0.005953,0.122660,-0.266917,-0.018518,-0.079470,-0.243328,-0.005909,-0.122353,-0.992469,0.000324,-0.003349,-0.008828,19.544132,9.328999,-39.942093,,,,,,
1482007118.26,-0.010210,0.119351,-0.278736,-0.109596,-0.088382,-0.233746,-0.010138,-0.119068,-0.992834,0.000662,-0.003628,0.006811,19.215403,9.655526,-40.023911,,,,,,
1482007118.31,-0.010395,0.114952,-0.290151,-0.069639,-0.082614,-0.242694,-0.010327,-0.114699,-0.993347,0.012707,-0.004731,-0.031586,19.049084,9.938480,-40.034149,,,,,,
1482007118.35,-0.012019,0.113613,-0.302770,-0.072034,-0.065551,-0.264411,-0.011942,-0.113369,-0.993481,0.000971,-0.016514,0.010647,18.863094,10.284290,-40.034874,,,,,,
1482007118.40,-0.011512,0.110044,-0.316082,-0.090674,-0.061686,-0.275038,-0.011442,-0.109822,-0.993885,0.014539,-0.007670,-0.014797,18.567133,10.752552,-40.050194,,,,,,
1482007118.45,-0.009859,0.109552,-0.329333,-0.100759,-0.081051,-0.229096,-0.009799,-0.109333,-0.993957,0.054447,-0.046535,0.016738,18.472687,11.019105,-40.021412,,,,,,
1482007118.50,-0.009635,0.101031,-0.339646,-0.187165,0.031028,-0.209304,-0.009586,-0.100859,-0.994855,0.006580,-0.006395,-0.028537,18.273939,11.512794,-39.973652,,,,,,
1482007118.55,-0.006536,0.095650,-0.350652,-0.037365,0.011638,-0.230313,-0.006506,-0.095504,-0.995408,0.008185,0.017013,-0.057906,18.235796,11.991928,-39.850014,,,,,,
1482007118.59,-0.005036,0.094511,-0.361705,-0.024934,-0.000628,-0.217167,-0.005014,-0.094371,-0.995525,0.007669,-0.006490,-0.013341,18.160517,12.163902,-39.832264,,,,,,
1482007118.64,-0.004553,0.094292,-0.369117,-0.071563,-0.039373,-0.100862,-0.004533,-0.094153,-0.995547,0.019212,-0.027964,0.004047,18.027594,12.391624,-39.822453,,,,,,
1482007118.69,-0.007684,0.090360,-0.373131,-0.077890,-0.104863,-0.055942,-0.007653,-0.090237,-0.995891,0.039208,-0.024387,-0.024205,17.918158,12.551136,-39.821888,,,,,,
1482007118.74,-0.010903,0.088680,-0.374011,-0.008549,-0.090055,0.045446,-0.010859,-0.088564,-0.996011,0.052043,-0.033552,-0.022894,17.698156,12.754938,-39.855503,,,,,,
1482007118.79,-0.012296,0.091579,-0.370741,-0.089753,-0.090655,0.093385,-0.012245,-0.091452,-0.995734,0.022453,-0.032206,0.032294,17.634365,12.654844,-39.915638,,,,,,
1482007118.83,-0.014862,0.089226,-0.364808,-0.068732,-0.036431,0.113341,-0.014802,-0.089107,-0.995912,-0.030303,-0.004719,0.004701,17.653093,12.560509,-39.937149,,,,,,
1482007118.88,-0.016701,0.084890,-0.361667,-0.117024,-0.006645,0.033147,-0.016640,-0.084788,-0.996260,-0.074364,0.015758,0.008696,17.631233,12.640252,-39.921646,,,,,,
1482007118.93,-0.018012,0.080173,-0.362488,-0.082730,-0.087746,-0.052355,-0.017953,-0.080087,-0.996626,-0.060798,0.023645,-0.056368,17.637325,12.774416,-39.876225,,,,,,
1482007118.98,-0.021961,0.078144,-0.365671,-0.016620,-0.067717,-0.061683,-0.021892,-0.078065,-0.996708,-0.018437,-0.016646,-0.017681,17.467859,12.967505,-39.888496,,,,,,
1482007119.03,-0.026506,0.078589,-0.368244,-0.004082,-0.102971,-0.056853,-0.026421,-0.078508,-0.996563,0.001031,-0.012724,-0.015140,17.280901,13.051974,-39.942345,,,,,,
1482007119.07,-0.029502,0.076174,-0.369906,-0.056875,-0.036103,-0.005965,-0.029412,-0.076100,-0.996666,0.006081,-0.029155,-0.012367,17.006750,13.147687,-40.028526,,,,,,
1482007119.12,-0.032113,0.074319,-0.369857,-0.044435,-0.058065,0.009633,-0.032018,-0.074251,-0.996725,0.001608,-0.018782,-0.008325,16.912912,13.232552,-40.040318,,,,,,
1482007119.17,-0.034279,0.072297,-0.369712,0.004253,-0.047554,-0.005455,-0.034182,-0.072234,-0.996802,-0.006147,0.002059,-0.042581,16.842957,13.307095,-40.045101,,,,,,
1482007119.22,-0.035751,0.072938,-0.370399,-0.003248,-0.028098,-0.010268,-0.035649,-0.072874,-0.996704,-0.016521,-0.008471,0.017364,16.746244,13.309435,-40.084866,,,,,,
1482007119.27,-0.038488,0.072608,-0.369917,-0.079365,-0.042036,0.007585,-0.038377,-0.072544,-0.996627,-0.007826,-0.013531,0.021682,16.708534,13.323342,-40.095978,,,,,,
1482007119.31,-0.042969,0.069502,-0.370046,-0.051854,-0.018037,-0.015722,-0.042852,-0.069446,-0.996665,-0.014536,-0.002911,-0.023965,16.531311,13.369634,-40.153988,,,,,,
1482007119.36,-0.044413,0.068491,-0.371190,-0.016903,-0.007432,-0.024623,-0.044294,-0.068437,-0.996672,-0.009692,-0.005217,-0.024965,16.427059,13.472690,-40.162327,,,,,,
1482007119.41,-0.046600,0.069102,-0.372726,-0.008085,-0.026890,-0.030652,-0.046472,-0.069047,-0.996530,-0.007315,-0.010390,-0.011603,16.275036,13.496794,-40.216091,,,,,,
1482007119.46,-0.047161,0.069699,-0.373477,-0.010667,-0.043905,-0.006468,-0.047029,-0.069643,-0.996463,0.002259,0.000139,0.004107,16.240349,13.493838,-40.231098,,,,,,
1482007119.51,-0.049819,0.067881,-0.373792,-0.051767,-0.068958,-0.008255,-0.049684,-0.067828,-0.996459,-0.000823,0.003040,-0.005448,16.143185,13.551625,-40.250778,,,,,,
1482007119.56,-0.052471,0.066651,-0.373966,-0.040623,-0.064267,0.008436,-0.052330,-0.066602,-0.996406,0.008446,-0.010638,-0.002388,16.011515,13.639372,-40.273727,,,,,,
1482007119.60,-0.057073,0.065269,-0.373453,-0.038206,-0.026797,0.007035,-0.056921,-0.065223,-0.996246,-0.020258,0.003272,0.002533,15.941412,13.637688,-40.302097,,,,,,
1482007119.65,-0.059448,0.061458,-0.374234,-0.064108,-0.048184,-0.044303,-0.059301,-0.061419,-0.996349,-0.016215,0.014819,-0.025364,15.807943,13.718337,-40.327293,,,,,,
1482007119.70,-0.059744,0.060290,-0.375884,-0.034384,-0.021908,-0.011091,-0.059600,-0.060253,-0.996402,0.018905,-0.011814,-0.024518,15.668255,13.892863,-40.322056,,,,,,
1482007119.75,-0.061315,0.059760,-0.375625,-0.018238,-0.054839,0.018955,-0.061167,-0.059724,-0.996339,0.013315,-0.014312,-0.010314,15.618301,13.951855,-40.321068,,,,,,
1482007119.80,-0.063180,0.058886,-0.373938,-0.028255,-0.043868,0.023840,-0.063029,-0.058852,-0.996275,-0.006551,0.008742,-0.022753,15.605515,13.906368,-40.341728,,,,,,
1482007119.84,-0.065548,0.058749,-0.373804,0.006799,-0.022269,-0.010391,-0.065388,-0.058715,-0.996131,-0.009715,-0.001374,-0.012841,15.522679,13.937815,-40.362827,,,,,,
1482007119.89,-0.066876,0.058911,-0.375028,-0.005565,0.005779,-0.041663,-0.066710,-0.058876,-0.996034,-0.003434,0.002266,-0.021788,15.427809,13.941385,-40.397957,,,,,,
1482007119.94,-0.065964,0.059539,-0.376893,0.045509,0.028323,-0.039986,-0.065799,-0.059504,-0.996057,-0.001004,0.005457,-0.019812,15.411895,13.964316,-40.396107,,,,,,
1482007119.99,-0.064170,0.060934,-0.378166,-0.003204,-0.018562,-0.005472,-0.064007,-0.060897,-0.996090,0.007046,0.003264,0.002346,15.432570,13.935940,-40.398014,,,,,,
1482007120.04,-0.064825,0.060791,-0.378295,-0.003206,-0.020989,-0.003053,-0.064660,-0.060753,-0.996056,0.003777,-0.004493,0.001305,15.444227,13.941019,-40.391804,,,,,,
1482007120.08,-0.064614,0.061276,-0.378064,-0.036981,-0.001365,0.014116,-0.064448,-0.061238,-0.996040,0.006815,-0.008419,-0.003914,15.436466,13.918182,-40.402649,,,,,,
1482007120.13,-0.065301,0.058661,-0.377428,-0.018195,-0.007538,-0.000527,-0.065143,-0.058627,-0.996152,-0.009824,0.010592,-0.026309,15.456133,13.969440,-40.377430,,,,,,
1482007120.18,-0.066029,0.057760,-0.378035,-0.015632,0.009457,-0.023506,-0.065871,-0.057728,-0.996157,-0.012270,0.005222,0.003222,15.399920,14.040182,-40.374371,,,,,,
1482007120.23,-0.066073,0.056946,-0.380106,-0.041644,0.009807,-0.058095,-0.065918,-0.056915,-0.996201,-0.009873,-0.001908,0.006668,15.394363,14.098463,-40.356178,,,,,,
1482007120.28,-0.065845,0.055153,-0.382867,-0.049163,0.014672,-0.053208,-0.065697,-0.055125,-0.996316,-0.004249,-0.000295,-0.021751,15.347003,14.169176,-40.349449,,,,,,
1482007120.32,-0.066065,0.052618,-0.386182,-0.064011,-0.009363,-0.066155,-0.065926,-0.052594,-0.996437,-0.002342,-0.001148,-0.015220,15.313672,14.309540,-40.312561,,,,,,
1482007120.37,-0.066336,0.050454,-0.390254,-0.055228,0.018469,-0.086854,-0.066203,-0.050433,-0.996531,-0.005559,0.001590,-0.010915,15.223964,14.467932,-40.289997,,,,,,
1482007120.42,-0.065167,0.049126,-0.395727,-0.007611,-0.003612,-0.122239,-0.065043,-0.049106,-0.996673,0.001535,0.008747,-0.007080,15.165348,14.660829,-40.242344,,,,,,
1482007120.47,-0.062977,0.046265,-0.402837,-0.072458,0.009140,-0.133541,-0.062868,-0.046248,-0.996950,0.021731,0.004134,0.008394,15.104492,14.878912,-40.185154,,,,,,
1482007120.52,-0.061010,0.042696,-0.409614,-0.104929,0.044570,-0.140532,-0.060916,-0.042683,-0.997230,0.005298,0.001926,0.032111,15.087816,15.131177,-40.097122,,,,,,
1482007120.56,-0.058840,0.035163,-0.417271,-0.189702,0.078077,-0.162521,-0.058769,-0.035156,-0.997652,-0.015480,-0.005845,0.029864,15.051300,15.520994,-39.961620,,,,,,
1482007120.61,-0.054607,0.026742,-0.426494,-0.172006,0.053837,-0.197531,-0.054560,-0.026739,-0.998152,0.000086,-0.004785,-0.055055,15.078078,15.842047,-39.825310,,,,,,
1482007120.66,-0.050431,0.023226,-0.435821,-0.059922,0.046664,-0.156743,-0.050396,-0.023224,-0.998459,0.028072,-0.025497,-0.057129,15.048733,16.302299,-39.650280,,,,,,
1482007120.71,-0.047390,0.022996,-0.442319,0.017222,0.062819,-0.127670,-0.047360,-0.022994,-0.998613,0.020977,-0.014253,-0.022947,15.086370,16.515465,-39.547630,,,,,,
1482007120.76,-0.043759,0.024100,-0.447493,-0.037789,0.036546,-0.085952,-0.043733,-0.024098,-0.998753,0.020280,-0.011501,-0.003857,15.084128,16.593990,-39.515598,,,,,,
1482007120.80,-0.043334,0.023092,-0.449556,-0.006813,-0.026934,-0.019831,-0.043308,-0.023090,-0.998795,0.016957,-0.004742,-0.010177,15.137904,16.642221,-39.474731,,,,,,
1482007120.85,-0.044498,0.021341,-0.450982,-0.072939,0.013646,-0.030045,-0.044474,-0.021340,-0.998783,0.003717,-0.002296,-0.018490,15.055230,16.727406,-39.470345,,,,,,
,,,,,,,,,,,,,,,,48.210428,16.374546,178.995987,-1.000000,-1.000000,1482007120.86
1482007120.90,-0.044561,0.020002,-0.453548,-0.001597,-0.007423,-0.069338,-0.044538,-0.020001,-0.998807,0.005933,0.003537,-0.037157,15.024447,16.821281,-39.442169,,,,,,
1482007120.95,-0.044190,0.021491,-0.457520,0.025892,-0.005205,-0.076908,-0.044165,-0.021489,-0.998793,0.014212,-0.009425,-0.030611,14.971888,16.853956,-39.448208,,,,,,
1482007121.00,-0.043310,0.024048,-0.460979,0.043345,0.000709,-0.075947,-0.043284,-0.024046,-0.998773,0.013102,-0.004641,-0.006735,14.924321,16.833204,-39.475079,,,,,,
1482007121.04,-0.041670,0.028669,-0.463837,0.053254,-0.013962,-0.044708,-0.041641,-0.028665,-0.998721,0.009292,-0.017050,0.006931,14.930391,16.716362,-39.522408,,,,,,
1482007121.09,-0.042347,0.029566,-0.464229,0.005548,-0.012549,0.016053,-0.042316,-0.029562,-0.998667,0.004566,-0.005686,-0.007101,14.893497,16.659792,-39.560196,,,,,,
1482007121.14,-0.046274,0.028841,-0.463566,-0.026752,-0.032834,-0.003913,-0.046238,-0.028837,-0.998514,-0.019055,0.002256,0.000971,14.826281,16.634800,-39.595947,,,,,,
1482007121.19,-0.046148,0.027968,-0.464042,0.006977,-0.040343,-0.012718,-0.046113,-0.027965,-0.998545,0.016801,0.006664,-0.048285,14.730899,16.682295,-39.611561,,,,,,
1482007121.24,-0.048778,0.030742,-0.464097,0.089122,-0.029075,0.016316,-0.048735,-0.030738,-0.998339,0.031035,-0.020425,0.001802,14.656277,16.633512,-39.659725,,,,,,
1482007121.28,-0.049900,0.033698,-0.461361,0.036491,-0.033631,0.069942,-0.049851,-0.033692,-0.998188,0.016113,-0.015624,-0.001507,14.624178,16.527254,-39.715961,,,,,,
1482007121.33,-0.051212,0.035539,-0.457839,0.024040,-0.023803,0.061622,-0.051158,-0.035531,-0.998058,-0.011159,0.005502,-0.000492,14.648906,16.368942,-39.772373,,,,,,
1482007121.38,-0.053044,0.036785,-0.455476,0.032866,0.001629,0.031306,-0.052983,-0.036777,-0.997918,-0.019176,0.004840,0.002602,14.670963,16.222963,-39.824020,,,,,,
1482007121.43,-0.053865,0.037772,-0.454620,-0.000728,0.008019,0.013633,-0.053801,-0.037764,-0.997837,-0.017961,-0.000216,0.000279,14.650734,16.174395,-39.851215,,,,,,
1482007121.48,-0.054845,0.037062,-0.454196,-0.000610,-0.005250,-0.005563,-0.054780,-0.037053,-0.997811,-0.018249,0.006291,-0.030738,14.621629,16.160673,-39.867462,,,,,,
1482007121.52,-0.055387,0.039158,-0.454660,0.078037,-0.014391,-0.014908,-0.055316,-0.039148,-0.997701,-0.001294,-0.006476,-0.013957,14.553752,16.143309,-39.899326,,,,,,
1482007121.57,-0.056182,0.042922,-0.455523,0.058014,-0.002147,-0.005091,-0.056100,-0.042909,-0.997503,-0.002493,-0.007445,0.006017,14.518315,16.051147,-39.949383,,,,,,
1482007121.62,-0.058841,0.043726,-0.455788,-0.014238,-0.024525,-0.014932,-0.058751,-0.043712,-0.997315,-0.018230,0.001765,0.003449,14.472401,15.938875,-40.010948,,,,,,
1482007121.67,-0.059876,0.042742,-0.458150,-0.001556,0.014302,-0.074246,-0.059785,-0.042729,-0.997296,-0.022856,0.010777,-0.020160,14.362486,15.970101,-40.038094,,,,,,
1482007121.72,-0.061478,0.042782,-0.463019,-0.028829,0.023086,-0.107657,-0.061383,-0.042769,-0.997198,-0.010211,-0.007082,-0.044703,14.177628,16.087246,-40.057079,,,,,,
1482007121.76,-0.062375,0.043491,-0.468966,0.044867,-0.024783,-0.108335,-0.062275,-0.043478,-0.997112,0.014576,-0.012766,-0.037511,14.035662,16.175138,-40.071678,,,,,,
1482007121.81,-0.063232,0.047009,-0.473143,0.029859,-0.087717,-0.068142,-0.063120,-0.046991,-0.996899,0.042689,-0.028204,0.001736,13.868838,16.162947,-40.134632,,,,,,
1482007121.86,-0.067558,0.048814,-0.473333,0.039284,-0.059099,0.026699,-0.067426,-0.048795,-0.996530,0.032300,-0.019259,0.010553,13.738182,16.060293,-40.220688,,,,,,
1482007121.91,-0.071752,0.050167,-0.470560,-0.014463,-0.078128,0.061146,-0.071600,-0.050146,-0.996172,-0.005472,-0.013452,0.020434,13.678261,16.001902,-40.264355,,,,,,
1482007121.96,-0.075233,0.048211,-0.468436,-0.031797,-0.053629,0.026338,-0.075074,-0.048192,-0.996013,-0.013427,0.011373,-0.003713,13.545893,15.952581,-40.328629,,,,,,
1482007122.00,-0.077758,0.048042,-0.468556,-0.006732,-0.002866,-0.016335,-0.077590,-0.048024,-0.995828,-0.017640,-0.006694,0.012536,13.461691,15.995275,-40.339909,,,,,,
1482007122.05,-0.078171,0.045471,-0.469717,-0.095217,0.007656,-0.034558,-0.078011,-0.045455,-0.995916,-0.014396,-0.000687,-0.011225,13.390976,16.063669,-40.336266,,,,,,
1482007122.10,-0.077018,0.041647,-0.472795,-0.024026,0.011976,-0.059521,-0.076875,-0.041635,-0.996171,0.028794,-0.009283,-0.034255,13.355907,16.290518,-40.256836,,,,,,
1482007122.15,-0.076947,0.041368,-0.473894,0.010555,0.012632,0.006255,-0.076805,-0.041356,-0.996188,0.036720,-0.025645,-0.014875,13.332615,16.342993,-40.243286,,,,,,
1482007122.20,-0.074605,0.043176,-0.472571,-0.035823,0.054083,0.043936,-0.074467,-0.043162,-0.996289,-0.006359,-0.009526,0.000165,13.420874,16.238361,-40.256302,,,,,,
1482007122.24,-0.072039,0.042212,-0.471245,-0.023201,0.045591,0.018543,-0.071912,-0.042199,-0.996518,-0.017824,0.003671,-0.021671,13.515471,16.254950,-40.217941,,,,,,
1482007122.29,-0.070371,0.041987,-0.471661,0.036859,0.041563,-0.018282,-0.070251,-0.041974,-0.996646,0.007934,-0.002337,-0.046994,13.606743,16.279448,-40.177235,,,,,,
1482007122.34,-0.069527,0.044713,-0.471848,0.068042,0.024309,-0.011361,-0.069402,-0.044698,-0.996587,0.010289,-0.015055,-0.002330,13.657280,16.242538,-40.175026,,,,,,
1482007122.39,-0.066271,0.048216,-0.471423,-0.005809,0.042961,0.040004,-0.066146,-0.048197,-0.996645,0.022002,-0.018438,0.000124,13.776254,16.033728,-40.218262,,,,,,
1482007122.44,-0.065462,0.048289,-0.468881,0.005374,0.001603,0.065337,-0.065339,-0.048270,-0.996695,0.006684,-0.009317,0.002951,13.866350,15.998631,-40.201271,,,,,,
1482007122.48,-0.066668,0.047954,-0.466148,-0.048183,0.003300,0.053949,-0.066543,-0.047936,-0.996631,-0.008790,-0.002723,-0.001721,13.891457,15.962341,-40.207031,,,,,,
1482007122.53,-0.066603,0.046368,-0.465007,0.011903,0.016262,0.005008,-0.066483,-0.046351,-0.996710,-0.006012,0.003520,-0.034585,13.906257,15.989253,-40.191216,,,,,,
1482007122.58,-0.065479,0.047295,-0.465388,0.032000,0.006501,-0.019266,-0.065359,-0.047277,-0.996741,0.005453,-0.008585,0.004477,13.918928,15.997046,-40.183731,,,,,,
1482007122.63,-0.063399,0.049300,-0.466279,0.009546,0.009130,-0.015396,-0.063279,-0.049280,-0.996778,0.015443,-0.016317,-0.009844,13.951978,15.952749,-40.189877,,,,,,
1482007122.68,-0.060805,0.051994,-0.466293,0.005721,0.016389,0.003870,-0.060686,-0.051970,-0.996803,0.000306,-0.011811,0.015602,14.061074,15.863089,-40.187344,,,,,,
1482007122.72,-0.061295,0.049927,-0.465759,-0.049158,0.018073,0.002129,-0.061181,-0.049906,-0.996878,-0.018394,0.003428,-0.014001,14.128788,15.838768,-40.173187,,,,,,
1482007122.77,-0.062215,0.047975,-0.467413,-0.018891,0.008335,-0.063190,-0.062103,-0.047957,-0.996917,-0.024887,0.015868,-0.018311,14.044269,15.960505,-40.154640,,,,,,
1482007122.82,-0.061749,0.047893,-0.472018,0.012509,-0.002699,-0.100836,-0.061639,-0.047875,-0.996950,-0.005332,-0.003059,-0.041777,13.990231,16.043404,-40.140465,,,,,,
1482007122.87,-0.061491,0.049343,-0.476698,0.019997,-0.008828,-0.097290,-0.061378,-0.049323,-0.996895,0.024451,-0.019464,-0.025001,13.915421,16.067978,-40.156631,,,,,,
1482007122.92,-0.062083,0.051593,-0.479355,0.037099,-0.015304,-0.025248,-0.061960,-0.051570,-0.996745,0.036554,-0.029775,-0.007542,13.856947,16.059839,-40.180103,,,,,,
1482007122.96,-0.058912,0.055378,-0.478748,0.077981,-0.019457,0.034449,-0.058788,-0.055350,-0.996735,0.046444,-0.016931,-0.006546,13.824757,15.989468,-40.219242,,,,,,
1482007123.01,-0.061095,0.056592,-0.475360,-0.033302,-0.018667,0.087565,-0.060959,-0.056562,-0.996536,-0.004699,-0.030154,0.064468,13.938389,15.799558,-40.255054,,,,,,
1482007123.06,-0.062184,0.051632,-0.471468,-0.081882,0.016946,0.056702,-0.062061,-0.051609,-0.996737,-0.031750,0.010533,-0.032758,14.027077,15.832699,-40.211201,,,,,,
1482007123.11,-0.062366,0.050200,-0.470728,0.005753,-0.013912,0.006423,-0.062247,-0.050179,-0.996799,-0.019692,0.016503,-0.042066,13.974262,15.944964,-40.185223,,,,,,
1482007123.16,-0.065150,0.049297,-0.471990,-0.013845,-0.059557,-0.043678,-0.065025,-0.049277,-0.996666,-0.015908,-0.009942,-0.014000,13.867380,15.984568,-40.206512,,,,,,
1482007123.20,-0.066498,0.048992,-0.473885,0.002307,-0.020943,-0.047667,-0.066369,-0.048972,-0.996593,-0.003012,-0.009347,-0.028401,13.764869,16.033535,-40.222237,,,,,,
1482007123.25,-0.064645,0.051934,-0.476468,0.069712,-0.028751,-0.049663,-0.064513,-0.051911,-0.996566,0.003004,-0.013626,-0.041017,13.755227,16.031832,-40.226215,,,,,,
1482007123.30,-0.064610,0.054525,-0.478641,0.034565,0.051431,-0.039979,-0.064469,-0.054498,-0.996430,-0.000427,-0.004141,0.007615,13.723376,15.929104,-40.277870,,,,,,
1482007123.35,-0.062946,0.053623,-0.481319,-0.083841,0.062221,-0.059042,-0.062814,-0.053598,-0.996585,0.006281,-0.004065,-0.011670,13.734184,15.905057,-40.283688,,,,,,
1482007123.40,-0.059629,0.051319,-0.485598,-0.008914,0.042218,-0.068291,-0.059515,-0.051297,-0.996908,0.036597,-0.010181,-0.051599,13.801052,16.123304,-40.173923,,,,,,
1482007123.44,-0.057456,0.052186,-0.487144,0.031846,0.052478,0.004587,-0.057347,-0.052162,-0.996991,0.026722,-0.042061,-0.005100,13.845284,16.143311,-40.150665,,,,,,
1482007123.49,-0.055321,0.053308,-0.485657,0.010556,0.028353,0.031441,-0.055214,-0.053283,-0.997052,-0.015190,-0.016023,0.014844,13.959946,16.074966,-40.138378,,,,,,
1482007123.54,-0.055940,0.053673,-0.484373,0.013262,0.034509,-0.010747,-0.055831,-0.053647,-0.996998,-0.022706,0.023786,-0.003231,13.963181,16.032162,-40.154373,,,,,,
1482007123.59,-0.056474,0.053850,-0.485418,-0.021539,-0.023298,-0.010051,-0.056363,-0.053824,-0.996958,0.004101,-0.004128,0.032710,13.973589,16.022310,-40.154682,,,,,,
1482007123.64,-0.055983,0.051641,-0.486722,-0.053943,0.017010,-0.029103,-0.055880,-0.051618,-0.997102,0.017107,-0.011828,-0.031920,13.922989,16.059748,-40.157303,,,,,,
